red,green,blue,red_shift,green_shift,blue_shift
96.875,102.6875,102.6875,0,0,0
101.28333333333333,107.09583333333333,107.09583333333333,0,0,0
101.81666666666666,107.62916666666666,107.62916666666666,0,0,0
93.63125,99.44375,99.44375,0,0,0
93.19583333333333,99.00833333333333,97.07083333333333,0,0,0
90.82291666666666,96.63541666666666,92.76041666666666,0,0,0
94.2625,101.04375,94.2625,0,0,0
97.70208333333333,103.51458333333333,99.63958333333333,0,0,0
94.36041666666667,100.17291666666667,98.23541666666667,0,0,0
91.9875,97.8,95.8625,0,0,0
88.64583333333333,94.45833333333333,92.52083333333333,0,0,0
87.24166666666667,93.05416666666667,91.11666666666667,0,0,0
90.68125,96.49375,94.55625,0,0,0
93.15208333333334,98.96458333333334,97.02708333333334,0,0,0
96.59166666666667,102.40416666666667,100.46666666666667,0,0,0
96.15625,101.0,97.125,0,0,0
