red,green,blue,closest_id,closest_dist,r_cluster,g_cluster,b_cluster
100,106,106,197,0.15870107502457917,100.14914215686275,105.96164215686275,105.96164215686275
104,110,110,243,0.6648384498206046,104.49852941176471,110.31102941176471,110.31102941176471
104,110,110,243,0.6648384498206046,104.49852941176471,110.31102941176471,110.31102941176471
95,101,101,124,0.3354153010281176,94.95269607843137,100.76519607843137,100.76519607843137
94,100,98,128,1.6742498513898376,93.1406862745098,98.9531862745098,97.0156862745098
91,97,93,255,1.3113834536473303,92.28125,97.125,93.25
94,101,94,218,1.9836312253267052,93.05796568627451,102.74546568627451,94.02671568627451
97,103,99,127,1.8704486764285735,96.9843137254902,102.7968137254902,100.8593137254902
93,99,97,128,0.14909799441211893,93.1406862745098,98.9531862745098,97.0156862745098
90,96,94,252,0.2858495483932226,90.24963235294118,96.06213235294118,94.12463235294118
86,92,90,130,0.5671236427261559,86.42218137254902,92.23468137254902,90.29718137254902
84,90,88,10,0.8387565029047106,83.62622549019608,89.43872549019608,87.50122549019608
87,93,91,131,0.5673298031448123,87.42230392156863,93.23480392156863,91.29730392156863
89,95,93,14,0.80818591177592,89.56421568627451,95.37671568627451,93.43921568627451
92,98,96,126,0.13529561620014074,92.10919117647059,97.92169117647059,95.98419117647059
91,96,92,149,1.9745219507799594,89.92450980392157,94.76825980392157,90.89325980392157
81,86,80,182,1.6760547031022817,82.24105392156864,87.08480392156864,80.30355392156864
90,95,89,136,0.7816165806625804,90.48541666666667,95.32916666666667,89.51666666666667
81,86,80,182,1.6760547031022817,82.24105392156864,87.08480392156864,80.30355392156864
74,77,70,72,1.4450939497391393,74.91507352941176,75.88382352941176,70.07132352941176
74,75,67,140,0.40343855716328847,74.1421568627451,75.1109068627451,67.3609068627451
78,78,68,141,0.36749482142150647,78.0485294117647,78.0485294117647,68.3610294117647
79,77,65,163,0.37260045439574974,78.73872549019607,76.80122549019607,65.17622549019607
74,74,64,25,0.8288036040845903,73.4405637254902,73.4405637254902,63.75306372549019
76,76,66,143,0.5448468219602899,76.17377450980392,76.17377450980392,66.48627450980392
75,75,65,176,0.6990244633800099,75.27156862745099,75.27156862745099,65.58406862745099
74,74,66,189,0.36508148945766744,73.74191176470589,73.74191176470589,65.99191176470589
77,76,72,96,1.490804154268453,75.66801470588236,76.63676470588236,71.79301470588236
84,84,84,202,2.1128183560612386,83.83725490196079,83.83725490196079,81.89975490196079
98,102,101,37,0.1122496172443892,98.03578431372549,101.91078431372549,100.94203431372549
85,89,88,153,1.4499057081410551,84.2375,88.1125,87.14375
95,99,98,29,1.344429396930324,95.84730392156862,99.72230392156862,98.75355392156862
88,92,91,151,0.10036405581451462,88.04975490196078,91.92475490196078,90.95600490196078
81,86,82,34,2.002127774394028,82.44166666666666,87.28541666666666,81.47291666666666
84,89,83,137,1.1564550225038543,84.70428921568627,89.54803921568627,83.73553921568627
80,85,81,33,0.9743155508375192,79.50404411764706,84.34779411764706,80.47279411764706
79,84,80,33,0.7736636856452224,79.50404411764706,84.34779411764706,80.47279411764706
100,104,103,246,2.091840430914439,98.78014705882353,104.59264705882353,104.59264705882353
92,94,93,201,1.6523554213852818,93.49338235294118,93.49338235294118,93.49338235294118
75,75,73,39,1.9048782573669378,73.8797794117647,73.8797794117647,71.9422794117647
78,75,70,87,0.7263716926315427,78.29191176470589,75.38566176470589,70.54191176470589
77,74,65,53,1.0539339802050847,76.25649509803921,73.35024509803921,64.63149509803921
75,72,63,88,1.0306001106593836,75.4170343137255,72.5107843137255,63.792034313725495
74,71,62,42,0.3563518566827484,73.97389705882352,71.06764705882352,62.348897058823525
73,70,61,43,0.43318845797642286,73.03651960784313,70.13026960784313,61.41151960784314
70,70,60,45,1.1908473583108212,69.22426470588235,69.22426470588235,59.536764705882355
72,74,63,46,1.297338749055563,71.19313725490196,73.13063725490196,62.47438725490196
75,78,67,235,1.23646889895829,76.15379901960785,78.09129901960785,67.43504901960785
70,74,60,110,0.4963575696387803,70.29473039215686,74.16973039215686,59.638480392156865
70,73,62,108,0.552481671164141,70.23198529411765,73.13823529411765,62.48198529411765
76,76,68,58,0.9588372033037932,75.44460784313725,76.41335784313725,68.66335784313725
74,71,64,51,1.024942833771725,73.2875,70.38125,63.6
77,74,67,52,1.1305585237801994,76.2251225490196,73.3188725490196,66.5376225490196
77,74,65,53,1.0539339802050847,76.25649509803921,73.35024509803921,64.63149509803921
72,69,60,44,0.521389812291163,72.09914215686274,69.19289215686274,60.47414215686275
72,72,62,56,0.7204155205178542,71.50686274509803,71.50686274509803,61.81936274509804
72,72,62,56,0.7204155205178542,71.50686274509803,71.50686274509803,61.81936274509804
72,73,65,20,0.6815549154668288,72.31495098039215,73.28370098039215,65.53370098039215
76,77,69,177,0.6100496719877858,76.2716911764706,77.2404411764706,69.4904411764706
77,78,70,61,0.7693325757410293,76.50747549019607,77.47622549019607,69.72622549019607
75,77,66,60,0.720977348422079,74.53860294117646,76.47610294117646,65.81985294117646
77,78,70,61,0.7693325757410293,76.50747549019607,77.47622549019607,69.72622549019607
78,83,76,224,0.518796160103534,77.74620098039216,82.58995098039216,75.80870098039216
82,91,86,63,1.26537222741718,81.41397058823529,90.13272058823529,85.28897058823529
86,98,98,64,1.6390654798839532,85.3203431372549,96.9453431372549,96.9453431372549
103,109,105,65,2.1915139170514957,101.8204656862745,107.6329656862745,103.7579656862745
88,88,80,66,1.0524234678632782,87.32058823529411,87.32058823529411,79.57058823529411
