red,green,blue,red_temp,green_temp,blue_temp
440.1236220472439,229.37362204724406,-156.67637795275604,0.0,0.0,0.0
426.64881889763757,239.9988188976378,-143.85118110236235,0.0,0.0,0.0
365.1330708661417,217.43307086614175,-55.16692913385836,0.0,0.0,0.0
420.08858267716516,249.13858267716537,-133.16141732283486,0.0,0.0,0.0
420.49960629921253,240.04960629921266,-121.3503937007873,0.0,0.0,0.0
343.709842519685,228.7598425196851,-27.440157480314895,0.0,0.0,0.0
361.1929133858267,231.39291338582683,-40.20708661417322,0.0,0.0,0.0
300.12086614173217,215.42086614173226,41.42086614173226,0.0,0.0,0.0
-1191.1960236220473,-259.0810236220468,586.9814763779525,0.0,0.0,0.0
-3718.4577559055256,-1288.7177559054996,2335.0272440944796,-3979.5132677165493,-1494.0732677165233,2233.021732283456
-4315.693897637793,-2144.1938976377824,-1938.4063976377952,0.0,0.0,0.0
3318.4986062991707,-3951.341893700765,2194.4626062992143,3192.9841181101942,-4146.366381889741,2101.828118110238
-635.7707283464558,-490.06322834645704,144.17177165354337,0.0,0.0,0.0
-250.70821456693005,108.46353543307053,360.2487854330715,0.0,0.0,0.0
-34.09814960629916,30.224350393700917,-90.9931496062994,0.0,0.0,0.0
-715.2102559055053,-2555.993155905516,2804.3580440944825,0.0,0.0,0.0
1502.8216307086618,-2237.107219291351,-249.91446929135245,0.0,0.0,0.0
201.7995511811023,67.91155118110242,362.35955118110235,0.0,0.0,0.0
286.9475039370087,-509.29149606299234,71.74450393700813,0.0,0.0,0.0
-737.6166732283482,27.845826771652355,250.41832677165382,0.0,0.0,0.0
-321.0576377952757,593.2023622047238,115.93236220472374,0.0,0.0,0.0
245.13070866141734,187.15070866141735,182.57070866141734,-16.420472440944902,5.899527559055105,-18.880472440944903
-769.578346456695,32.20165354330646,-216.89834645669328,-1022.4956692913407,-156.11566929133926,-426.965669291339
258.9610236220472,187.96102362204715,212.7610236220472,0.0,0.0,0.0
257.3114173228346,192.56141732283464,213.2614173228346,0.0,0.0,0.0
176.39566929133858,228.44566929133862,141.5956692913386,-77.55118110236222,28.24881889763784,-72.35118110236218
-372.24300295275646,347.28787204724495,210.13637204724424,0.0,0.0,0.0
-444.013307086615,220.38669291338587,9.836692913385576,-695.2920472440953,14.607952755905568,-210.94204724409474
-65.66907086614128,-110.69407086614132,481.0339291338587,0.0,0.0,0.0
45.20161417322788,-15.438385826771281,19.24161417322901,0.0,0.0,0.0
-74.34002677165358,85.74542322834613,153.09513572834624,0.0,0.0,0.0
-6251.850960629914,3294.7430393700174,-128.47296062996236,-6449.969543307079,3222.994456692852,-254.901543307128
-104.03323356299288,-155.142996062992,-98.08109606299243,-343.36080639763856,-383.9303188976377,-329.3464188976381
237.85826771653544,237.85826771653544,237.85826771653544,0.0,0.0,0.0
239.8740157480315,239.8740157480315,239.8740157480315,0.0,0.0,0.0
241.88976377952756,241.88976377952756,241.88976377952756,0.0,0.0,0.0
243.90551181102362,243.90551181102362,243.90551181102362,0.0,0.0,0.0
245.92125984251967,245.92125984251967,245.92125984251967,0.0,0.0,0.0
247.93700787401573,247.93700787401573,247.93700787401573,0.0,0.0,0.0
249.95275590551182,249.95275590551182,249.95275590551182,0.0,0.0,0.0
251.96850393700788,251.96850393700788,251.96850393700788,0.0,0.0,0.0
253.98425196850394,253.98425196850394,253.98425196850394,0.0,0.0,0.0
256.0,256.0,256.0,0.0,0.0,0.0
