red,green,blue,red_shift,green_shift,blue_shift
96.875,102.6875,102.6875,0,0,0
101.00806451612902,106.82056451612902,106.82056451612902,0,0,0
101.26612903225806,107.07862903225806,107.07862903225806,0,0,0
92.8054435483871,98.6179435483871,98.6179435483871,0,0,0
92.09475806451613,97.90725806451613,95.96975806451613,0,0,0
89.44657258064515,95.25907258064515,91.38407258064515,0,0,0
92.61088709677419,99.39213709677419,92.61088709677419,0,0,0
95.77520161290323,101.58770161290323,97.71270161290323,0,0,0
92.15826612903226,97.97076612903226,96.03326612903226,0,0,0
89.51008064516128,95.32258064516128,93.38508064516128,0,0,0
85.89314516129032,91.70564516129032,89.76814516129032,0,0,0
84.21370967741936,90.02620967741936,88.08870967741936,0,0,0
87.37802419354838,93.19052419354838,91.25302419354838,0,0,0
89.57358870967742,95.38608870967742,93.44858870967742,0,0,0
92.73790322580645,98.55040322580645,96.61290322580645,0,0,0
92.02721774193549,96.87096774193549,92.99596774193549,0,0,0
82.59778225806451,87.44153225806451,81.62903225806451,0,0,0
91.57459677419355,96.41834677419355,90.60584677419355,0,0,0
83.11391129032258,87.95766129032258,82.14516129032258,0,0,0
76.59072580645162,79.49697580645162,72.71572580645162,0,0,0
76.84879032258064,77.81754032258064,70.06754032258064,0,0,0
80.98185483870968,80.98185483870968,71.29435483870968,0,0,0
82.20866935483872,80.27116935483872,68.64616935483872,0,0,0
77.62298387096774,77.62298387096774,67.93548387096774,0,0,0
79.81854838709677,79.81854838709677,70.13104838709677,0,0,0
79.10786290322581,79.10786290322581,69.42036290322581,0,0,0
78.39717741935485,78.39717741935485,70.64717741935485,0,0,0
81.56149193548387,80.59274193548387,76.71774193548387,0,0,0
88.6008064516129,88.6008064516129,88.6008064516129,0,0,0
102.42137096774194,106.29637096774194,105.32762096774194,0,0,0
90.08568548387098,93.96068548387098,92.99193548387098,0,0,0
100.03125,103.90625,102.9375,0,0,0
