red,green,blue,closest_id,closest_dist,r_cluster,g_cluster,b_cluster
100,106,106,121,0.8312328011974519,99.65329724409449,105.46579724409449,105.46579724409449
104,110,110,123,0.8295572492878858,103.65428149606299,109.46678149606299,109.46678149606299
104,110,110,123,0.8295572492878858,103.65428149606299,109.46678149606299,109.46678149606299
95,101,101,126,1.7550219143843946,96.09325787401575,101.90575787401575,99.96825787401575
94,100,98,125,1.663664917414837,95.0615157480315,100.8740157480315,98.9365157480315
91,97,93,8,1.6366252266401398,90.59768700787401,96.41018700787401,94.47268700787401
94,101,94,7,2.5064226522226143,94.40969488188976,100.22219488188976,96.34719488188976
97,103,99,126,1.719613451885764,96.09325787401575,101.90575787401575,99.96825787401575
93,99,97,31,1.5106882246228293,93.98400590551181,97.85900590551181,96.89025590551181
90,96,94,14,0.21591098668805453,90.00688976377953,95.81938976377953,93.88188976377953
86,92,90,32,1.5394854164468612,87.26574803149606,91.14074803149606,90.17199803149606
84,90,88,10,0.3109885794571791,83.94242125984252,89.75492125984252,87.81742125984252
87,93,91,13,0.1774922822903749,87.03764763779527,92.85014763779527,90.91264763779527
89,95,93,14,1.5693808132030178,90.00688976377953,95.81938976377953,93.88188976377953
92,98,96,4,1.3744448811511012,91.31446850393701,97.12696850393701,95.18946850393701
91,96,92,14,2.135508623661272,90.00688976377953,95.81938976377953,93.88188976377953
81,86,80,33,1.6953872473855962,80.54749015748031,85.39124015748031,81.51624015748031
90,95,89,15,1.750966979755074,89.10113188976378,93.94488188976378,90.06988188976378
81,86,80,33,1.6953872473855962,80.54749015748031,85.39124015748031,81.51624015748031
74,77,70,19,1.92060097214728,72.88435039370079,75.79060039370079,69.00935039370079
74,75,67,57,1.0517381100586904,73.34055118110237,74.30930118110237,66.55930118110237
78,78,68,114,1.4425940224877998,78.86860236220473,78.86860236220473,67.24360236220473
79,77,65,22,1.6218993270639497,77.91707677165354,75.97957677165354,64.35457677165354
74,74,64,95,0.30749880851156536,73.79675196850394,73.79675196850394,64.10925196850394
76,76,66,24,1.3391970604003898,75.13681102362204,75.13681102362204,65.44931102362204
75,75,65,24,0.48919823008399443,75.13681102362204,75.13681102362204,65.44931102362204
74,74,66,57,0.9183451293273713,73.34055118110237,74.30930118110237,66.55930118110237
77,76,72,27,1.1197654146833855,76.2945374015748,75.3257874015748,71.4507874015748
84,84,84,28,1.491677614786194,83.13877952755905,83.13877952755905,83.13877952755905
98,102,101,37,1.964208912458181,99.20570866141732,103.08070866141732,102.11195866141732
85,89,88,10,1.3121409591018773,83.94242125984252,89.75492125984252,87.81742125984252
95,99,98,31,1.888291153117874,93.98400590551181,97.85900590551181,96.89025590551181
88,92,91,13,1.287052256232297,87.03764763779527,92.85014763779527,90.91264763779527
81,86,82,33,0.8996539827491811,80.54749015748031,85.39124015748031,81.51624015748031
84,89,83,34,0.9202448650603736,83.51673228346456,88.36048228346456,82.54798228346456
80,85,81,35,0.6306203252217197,79.70472440944881,84.54847440944881,80.67347440944881
79,84,80,36,0.47119161265874954,78.79896653543307,83.64271653543307,79.76771653543307
100,104,103,37,1.5048630219300114,99.20570866141732,103.08070866141732,102.11195866141732
92,94,93,38,0.8888606251858668,91.51870078740157,93.45620078740157,92.48745078740157
75,75,73,39,0.2372602352385666,75.11294291338582,75.11294291338582,73.17544291338582
78,75,70,40,0.3847784026627638,78.08218503937007,75.17593503937007,70.33218503937007
77,74,65,41,0.6389007466301545,77.17642716535433,74.27017716535433,65.55142716535433
75,72,63,93,0.664339137876776,75.60826771653544,71.73326771653544,63.01451771653544
74,71,62,44,0.6713665395090221,73.49040354330708,70.58415354330708,61.86540354330709
73,70,61,54,0.6003667240131467,73.1515748031496,70.2453248031496,61.52657480314961
70,70,60,45,1.3260900592172156,70.64714566929135,70.64714566929135,60.95964566929134
72,74,63,49,1.127859807470478,70.89911417322836,73.80536417322836,63.14911417322835
75,78,67,47,1.1856165272356765,75.61687992125985,78.52312992125985,67.86687992125985
70,74,60,48,1.5887502167991954,70.83612204724409,74.71112204724409,61.148622047244096
70,73,62,49,1.6665776702974786,70.89911417322836,73.80536417322836,63.14911417322835
76,76,68,21,1.4869781858969033,76.88533464566929,76.88533464566929,67.19783464566929
74,71,64,43,1.3809421883897028,74.39616141732284,71.48991141732284,62.77116141732284
77,74,67,41,1.4840773236685696,77.17642716535433,74.27017716535433,65.55142716535433
77,74,65,41,0.6389007466301545,77.17642716535433,74.27017716535433,65.55142716535433
72,69,60,54,2.2819704253560986,73.1515748031496,70.2453248031496,61.52657480314961
72,72,62,44,2.06010682174165,73.49040354330708,70.58415354330708,61.86540354330709
72,72,62,44,2.06010682174165,73.49040354330708,70.58415354330708,61.86540354330709
72,73,65,26,1.4809420103234843,73.32529527559055,73.32529527559055,65.57529527559055
76,77,69,50,0.8071076192772634,76.77460629921259,76.77460629921259,69.02460629921259
77,78,70,58,0.6213219672003482,77.27854330708661,78.24729330708661,70.49729330708661
75,77,66,108,1.4287006827761453,73.64689960629921,76.55314960629921,65.89689960629921
77,78,70,58,0.6213219672003482,77.27854330708661,78.24729330708661,70.49729330708661
78,83,76,62,2.4936407379266914,79.46801181102362,84.31176181102362,77.53051181102362
82,91,86,63,2.2097261315208456,83.40600393700788,92.12475393700788,87.28100393700788
86,98,98,64,1.9194353746679695,87.34399606299212,98.96899606299212,98.96899606299212
103,109,105,65,1.3791104134211745,103.87573818897638,109.68823818897638,105.81323818897638
88,88,80,74,2.3795161703703056,87.00516732283464,87.97391732283464,82.16141732283464
75,71,60,44,2.4354753369694615,73.49040354330708,70.58415354330708,61.86540354330709
76,69,59,92,3.256261179117858,78.45152559055119,69.73277559055119,61.014025590551185
73,73,65,26,0.7366129830242379,73.32529527559055,73.32529527559055,65.57529527559055
74,76,71,19,2.2915514600839924,72.88435039370079,75.79060039370079,69.00935039370079
79,80,74,73,0.4292182930235728,79.1921751968504,80.1609251968504,74.3484251968504
75,76,70,27,2.057953788723026,76.2945374015748,75.3257874015748,71.4507874015748
77,78,72,72,0.42841404235452774,77.19168307086613,78.16043307086613,72.34793307086613
85,86,80,103,2.9265486632880227,83.01943897637796,87.86318897637796,81.08193897637796
82,84,81,33,2.076496549141777,80.54749015748031,85.39124015748031,81.51624015748031
88,94,94,9,2.422284388092843,87.75442913385827,93.56692913385827,91.62942913385827
96,102,102,0,1.3080280960285218,96.875,102.6875,102.6875
96,100,103,0,2.8435782915193313,96.875,102.6875,102.6875
96,95,101,80,2.3275188042003836,95.13312007874015,94.16437007874015,99.00812007874015
93,92,97,80,3.6424230065588694,95.13312007874015,94.16437007874015,99.00812007874015
89,89,89,83,2.1175706183453253,90.47834645669292,89.50959645669292,87.57209645669292
78,78,76,96,2.159567164776182,78.70349409448819,79.67224409448819,74.82849409448819
88,87,85,74,3.161606968359076,87.00516732283464,87.97391732283464,82.16141732283464
