red,green,blue,red_shift,green_shift,blue_shift
96.875,102.6875,102.6875,0,0,0
100.78137254901961,106.59387254901961,106.59387254901961,0,0,0
100.81274509803922,106.62524509803922,106.62524509803922,0,0,0
92.12536764705882,97.93786764705882,97.93786764705882,0,0,0
91.18799019607843,97.00049019607843,95.06299019607843,0,0,0
88.31311274509804,94.12561274509804,90.25061274509804,0,0,0
91.25073529411765,98.03198529411765,91.25073529411765,0,0,0
94.18835784313725,100.00085784313725,96.12585784313725,0,0,0
90.34473039215686,96.15723039215686,94.21973039215686,0,0,0
87.46985294117647,93.28235294117647,91.34485294117647,0,0,0
83.62622549019608,89.43872549019608,87.50122549019608,0,0,0
81.72009803921569,87.53259803921569,85.59509803921569,0,0,0
84.65772058823529,90.47022058823529,88.53272058823529,0,0,0
86.6265931372549,92.4390931372549,90.5015931372549,0,0,0
89.56421568627451,95.37671568627451,93.43921568627451,0,0,0
88.62683823529412,93.47058823529412,89.59558823529412,0,0,0
78.97071078431372,83.81446078431372,78.00196078431372,0,0,0
87.72083333333333,92.56458333333333,86.75208333333333,0,0,0
79.03345588235294,83.87720588235294,78.06470588235294,0,0,0
72.28357843137255,75.18982843137255,68.40857843137255,0,0,0
72.31495098039215,73.28370098039215,65.53370098039215,0,0,0
76.22132352941176,76.22132352941176,66.53382352941176,0,0,0
77.22144607843137,75.28394607843137,63.65894607843137,0,0,0
72.40906862745098,72.40906862745098,62.72156862745098,0,0,0
74.37794117647059,74.37794117647059,64.69044117647059,0,0,0
73.4405637254902,73.4405637254902,63.75306372549019,0,0,0
72.5031862745098,72.5031862745098,64.7531862745098,0,0,0
75.44080882352941,74.47205882352941,70.59705882352941,0,0,0
82.25343137254902,82.25343137254902,82.25343137254902,0,0,0
95.84730392156862,99.72230392156862,98.75355392156862,0,0,0
83.28492647058823,87.15992647058823,86.19117647058823,0,0,0
93.00379901960784,96.87879901960784,95.91004901960784,0,0,0
86.25392156862745,90.12892156862745,89.16017156862745,0,0,0
79.50404411764706,84.34779411764706,80.47279411764706,0,0,0
82.44166666666666,87.28541666666666,81.47291666666666,0,0,0
78.59803921568627,83.44178921568627,79.56678921568627,0,0,0
77.66066176470588,82.50441176470588,78.62941176470588,0,0,0
98.03578431372549,101.91078431372549,100.94203431372549,0,0,0
90.3171568627451,92.2546568627451,91.2859068627451,0,0,0
73.8797794117647,73.8797794117647,71.9422794117647,0,0,0
76.81740196078431,73.91115196078431,69.06740196078431,0,0,0
75.88002450980392,72.97377450980392,64.25502450980392,0,0,0
73.97389705882352,71.06764705882352,62.348897058823525,0,0,0
73.03651960784313,70.13026960784313,61.41151960784314,0,0,0
72.09914215686274,69.19289215686274,60.47414215686275,0,0,0
69.22426470588235,69.22426470588235,59.536764705882355,0,0,0
71.19313725490196,73.13063725490196,62.47438725490196,0,0,0
74.13075980392156,77.03700980392156,66.38075980392156,0,0,0
69.31838235294117,73.19338235294117,59.63088235294118,0,0,0
69.34975490196078,72.25600490196078,61.599754901960786,0,0,0
75.19362745098039,75.19362745098039,67.44362745098039,0,0,0
73.2875,70.38125,63.6,0,0,0
76.2251225490196,73.3188725490196,66.5376225490196,0,0,0
76.25649509803921,73.35024509803921,64.63149509803921,0,0,0
71.44411764705882,68.53786764705882,59.819117647058825,0,0,0
71.47549019607843,71.47549019607843,61.78799019607843,0,0,0
71.50686274509803,71.50686274509803,61.81936274509804,0,0,0
71.53823529411764,72.50698529411764,64.75698529411764,0,0,0
75.44460784313725,76.41335784313725,68.66335784313725,0,0,0
76.44473039215686,77.41348039215686,69.66348039215686,0,0,0
74.53860294117646,76.47610294117646,65.81985294117646,0,0,0
76.50747549019607,77.47622549019607,69.72622549019607,0,0,0
77.50759803921568,82.35134803921568,75.57009803921568,0,0,0
81.41397058823529,90.13272058823529,85.28897058823529,0,0,0
85.3203431372549,96.9453431372549,96.9453431372549,0,0,0
101.8204656862745,107.6329656862745,103.7579656862745,0,0,0
87.32058823529411,87.32058823529411,79.57058823529411,0,0,0
74.75821078431372,70.88321078431372,60.226960784313725,0,0,0
75.75833333333333,68.97708333333333,59.28958333333333,0,0,0
72.88345588235293,72.88345588235293,65.13345588235293,0,0,0
73.88357843137254,75.82107843137254,70.97732843137254,0,0,0
78.75870098039215,79.72745098039215,73.91495098039215,0,0,0
74.91507352941176,75.88382352941176,70.07132352941176,0,0,0
76.88394607843136,77.85269607843136,72.04019607843136,0,0,0
84.66531862745097,85.63406862745097,79.82156862745097,0,0,0
81.79044117647058,83.72794117647058,80.82169117647058,0,0,0
87.63431372549019,93.44681372549019,93.44681372549019,0,0,0
95.4156862745098,101.2281862745098,101.2281862745098,0,0,0
95.4470588235294,99.3220588235294,102.2283088235294,0,0,0
95.47843137254901,94.50968137254901,100.32218137254901,0,0,0
92.60355392156862,91.63480392156862,96.47855392156862,0,0,0
88.75992647058823,88.75992647058823,88.75992647058823,0,0,0
78.13504901960783,78.13504901960783,76.19754901960783,0,0,0
87.85392156862744,86.88517156862744,84.94767156862744,0,0,0
80.13529411764705,79.16654411764705,75.29154411764705,0,0,0
79.19791666666666,79.19791666666666,69.51041666666666,0,0,0
77.29178921568628,77.29178921568628,69.54178921568628,0,0,0
78.29191176470589,75.38566176470589,70.54191176470589,0,0,0
75.4170343137255,72.5107843137255,63.792034313725495,0,0,0
75.4484068627451,72.5421568627451,63.8234068627451,0,0,0
68.69852941176471,64.82352941176471,54.16727941176471,0,0,0
76.47990196078432,69.69865196078432,61.94865196078432,0,0,0
75.54252450980393,66.82377450980393,58.105024509803926,0,0,0
72.66764705882353,68.79264705882353,60.07389705882353,0,0,0
78.51151960784314,76.57401960784314,64.94901960784314,0,0,0
70.79289215686275,70.79289215686275,61.10539215686275,0,0,0
75.66801470588236,76.63676470588236,71.79301470588236,0,0,0
68.91813725490196,75.69938725490196,67.94938725490196,0,0,0
70.88700980392157,82.51200980392157,72.82450980392157,0,0,0
76.73088235294118,87.38713235294118,79.63713235294118,0,0,0
77.73100490196079,87.41850490196079,86.44975490196079,0,0,0
97.1373774509804,105.8561274509804,102.9498774509804,0,0,0
82.6375,87.48125,80.7,0,0,0
79.76262254901961,84.60637254901961,77.82512254901961,0,0,0
90.45024509803922,92.38774509803922,87.54399509803922,0,0,0
100.16911764705883,101.13786764705883,93.38786764705883,0,0,0
93.41924019607843,93.41924019607843,81.79424019607843,0,0,0
78.91936274509804,78.91936274509804,69.23186274509804,0,0,0
70.23198529411765,73.13823529411765,62.48198529411765,0,0,0
70.26335784313726,74.13835784313726,60.57585784313726,0,0,0
70.29473039215686,74.16973039215686,59.638480392156865,0,0,0
85.82610294117647,91.63860294117647,78.07610294117647,0,0,0
76.16997549019608,78.10747549019608,65.51372549019608,0,0,0
77.17009803921569,77.17009803921569,65.54509803921569,0,0,0
75.2639705882353,75.2639705882353,63.638970588235296,0,0,0
78.2015931372549,76.2640931372549,64.6390931372549,0,0,0
79.20171568627451,77.26421568627451,65.63921568627451,0,0,0
81.17058823529412,77.29558823529412,65.67058823529412,0,0,0
82.17071078431373,79.26446078431373,62.79571078431373,0,0,0
77.35833333333333,74.45208333333333,56.045833333333334,0,0,0
97.73345588235294,103.54595588235294,103.54595588235294,0,0,0
95.82732843137255,101.63982843137255,101.63982843137255,0,0,0
99.73370098039216,105.54620098039216,105.54620098039216,0,0,0
99.76507352941177,105.57757352941177,105.57757352941177,0,0,0
