red,green,blue,closest_id,closest_dist
105,115,114,,
106,117,113,,
105,117,113,,
99,114,109,,
113,128,123,,
97,112,107,,
98,110,106,,
98,109,103,,
99,112,105,,
93,106,99,,
92,105,98,,
84,97,87,,
80,91,83,,
102,112,104,,
85,92,84,,
100,105,98,,
83,86,79,,
81,86,79,,
83,88,81,,
72,77,70,,
80,85,78,,
93,101,90,,
80,88,77,,
83,91,80,,
87,95,84,,
87,95,84,,
84,91,83,,
85,93,82,,
82,88,78,,
82,85,74,,
80,80,68,,
80,81,65,,
89,82,63,,
149,138,108,,
170,159,114,,
184,171,119,,
189,172,120,,
188,171,119,,
194,177,125,,
192,175,123,,
189,174,119,,
183,167,116,,
182,165,121,,
179,160,120,,
174,152,111,,
166,145,100,,
163,140,90,,
161,134,81,,
185,155,105,,
188,159,115,,
194,167,124,,
185,162,120,,
168,146,109,,
151,133,95,,
169,150,110,,
170,147,93,,
193,172,129,,
147,133,94,,
162,153,112,,
137,122,79,,
188,178,127,,
209,190,132,,
216,195,142,,
209,189,138,,
199,179,126,,
189,167,118,,
194,172,123,,
195,174,121,,
200,175,121,,
202,172,118,,
206,175,120,,
220,189,134,,
217,186,131,,
216,187,131,,
206,180,123,,
207,181,124,,
210,185,128,,
209,184,127,,
207,182,126,,
201,175,124,,
192,166,117,,
193,170,118,,
188,166,116,,
187,165,118,,
189,166,122,,
180,159,114,,
187,169,119,,
183,165,115,,
176,159,113,,
178,164,125,,
153,142,114,,
88,84,73,,
83,83,75,,
78,78,68,,
80,76,65,,
84,77,67,,
144,114,142,,
135,89,138,,
150,102,152,,
148,97,153,,
148,98,149,,
146,96,147,,
140,90,141,,
139,91,141,,
129,86,132,,
126,83,129,,
130,88,134,,
132,86,133,,
135,87,137,,
140,92,142,,
142,94,144,,
144,94,145,,
145,97,147,,
145,99,146,,
145,103,151,,
138,103,145,,
107,99,112,,
100,112,108,,
100,111,107,,
99,110,106,,
109,120,116,,
115,126,122,,
120,132,128,,
104,119,114,,
103,118,113,,
104,119,114,,
102,113,107,,
101,111,103,,
100,111,103,,
97,108,100,,
91,104,94,,
78,91,81,,
98,108,99,,
87,94,86,,
96,101,94,,
75,80,73,,
79,84,77,,
73,78,71,,
81,86,79,,
79,84,77,,
79,84,77,,
90,100,89,,
77,87,76,,
80,88,77,,
80,88,77,,
81,89,76,,
79,87,74,,
81,89,76,,
84,87,76,,
80,86,74,,
77,79,65,,
78,77,59,,
80,77,60,,
85,80,60,,
147,139,103,,
185,172,120,,
195,178,124,,
193,177,125,,
193,177,126,,
193,176,122,,
188,172,120,,
173,156,112,,
162,144,104,,
153,133,96,,
182,159,117,,
213,189,141,,
205,180,126,,
199,170,112,,
195,166,108,,
215,189,130,,
205,180,124,,
187,164,114,,
183,159,113,,
170,149,102,,
166,144,103,,
178,155,111,,
244,222,173,,
215,191,143,,
186,164,114,,
192,171,118,,
215,189,132,,
234,206,143,,
212,184,121,,
199,174,118,,
193,173,123,,
187,171,122,,
190,172,122,,
196,173,123,,
199,172,119,,
210,180,126,,
210,179,125,,
214,183,128,,
204,173,118,,
212,183,127,,
209,183,126,,
202,176,119,,
201,176,119,,
201,176,120,,
197,172,118,,
196,170,119,,
198,172,123,,
195,172,120,,
194,173,118,,
191,169,119,,
185,162,118,,
182,159,115,,
185,163,116,,
187,169,119,,
161,149,109,,
108,101,75,,
85,79,65,,
85,84,79,,
75,74,70,,
80,78,66,,
78,74,63,,
84,72,72,,
144,111,142,,
145,99,148,,
154,100,160,,
156,100,161,,
149,96,148,,
141,91,142,,
138,88,139,,
135,87,137,,
129,86,132,,
130,87,133,,
128,85,131,,
130,84,133,,
139,91,141,,
137,87,138,,
139,89,140,,
141,91,142,,
145,95,146,,
144,98,147,,
144,98,147,,
141,99,147,,
129,111,133,,
99,103,102,,
90,106,95,,
105,115,116,,
107,118,114,,
112,121,118,,
107,119,115,,
100,115,110,,
102,117,112,,
99,114,109,,
101,114,107,,
96,106,98,,
94,106,96,,
98,111,102,,
83,94,86,,
89,101,91,,
83,90,82,,
90,95,88,,
79,84,77,,
81,86,79,,
78,83,76,,
85,90,83,,
75,80,73,,
74,79,72,,
89,94,88,,
89,95,83,,
80,86,76,,
78,86,75,,
81,91,80,,
79,85,73,,
79,87,72,,
78,86,71,,
75,83,68,,
77,83,71,,
76,76,64,,
76,74,61,,
79,77,62,,
80,76,64,,
85,77,58,,
157,141,108,,
190,172,122,,
190,173,119,,
185,168,116,,
180,162,112,,
164,147,104,,
159,142,99,,
150,132,86,,
195,174,131,,
181,158,114,,
178,152,103,,
225,197,147,,
231,201,147,,
226,196,142,,
180,152,104,,
177,151,102,,
178,153,99,,
219,193,136,,
232,210,153,,
178,158,108,,
172,151,106,,
178,155,103,,
237,205,154,,
232,205,152,,
194,169,113,,
237,206,149,,
250,220,158,,
218,192,133,,
189,168,115,,
180,158,109,,
191,171,120,,
181,159,109,,
204,178,129,,
206,176,124,,
205,174,119,,
202,171,116,,
204,173,118,,
217,186,131,,
211,182,126,,
215,186,130,,
222,193,137,,
209,183,126,,
208,183,126,,
209,184,128,,
196,170,119,,
197,171,122,,
197,174,124,,
190,168,119,,
188,165,121,,
184,161,117,,
181,156,115,,
195,173,123,,
172,158,113,,
120,112,93,,
96,92,83,,
83,80,75,,
91,90,88,,
85,81,78,,
80,76,64,,
79,72,62,,
86,71,76,,
141,103,142,,
151,98,154,,
155,99,160,,
156,101,159,,
146,96,149,,
137,87,138,,
139,89,140,,
135,87,135,,
129,86,132,,
123,80,126,,
129,86,132,,
128,82,131,,
135,87,137,,
134,86,136,,
133,85,135,,
145,97,147,,
144,96,146,,
142,95,147,,
141,95,142,,
142,98,147,,
143,113,147,,
102,94,107,,
82,95,85,,
94,103,100,,
106,119,112,,
104,115,111,,
107,119,115,,
106,121,116,,
98,113,108,,
95,107,103,,
97,108,102,,
94,104,96,,
97,108,100,,
87,99,89,,
85,95,86,,
86,93,85,,
83,88,81,,
74,79,72,,
76,81,74,,
85,90,83,,
84,89,82,,
78,83,76,,
74,79,72,,
94,99,92,,
106,111,104,,
78,78,66,,
81,83,70,,
81,87,75,,
83,91,80,,
76,88,76,,
76,88,76,,
79,85,75,,
81,84,75,,
79,81,70,,
78,78,68,,
78,76,64,,
76,77,63,,
75,78,61,,
81,79,67,,
86,76,64,,
131,117,88,,
183,168,125,,
170,153,107,,
152,137,98,,
154,138,104,,
148,131,88,,
198,178,127,,
199,178,125,,
183,161,112,,
178,156,109,,
174,151,107,,
176,152,108,,
174,147,104,,
182,155,110,,
197,169,122,,
199,169,119,,
196,166,112,,
196,170,113,,
190,168,118,,
176,155,112,,
171,144,97,,
198,166,115,,
237,207,155,,
200,173,120,,
218,191,138,,
233,206,151,,
207,186,133,,
182,164,116,,
186,163,113,,
194,169,115,,
195,170,116,,
192,164,114,,
208,178,124,,
207,176,121,,
206,175,120,,
210,179,124,,
217,186,131,,
216,185,130,,
217,186,131,,
219,188,133,,
212,181,126,,
212,186,129,,
199,174,118,,
202,176,125,,
200,174,125,,
193,170,120,,
190,168,118,,
191,169,122,,
184,162,113,,
186,164,117,,
184,165,125,,
110,97,78,,
88,81,73,,
83,80,71,,
81,80,75,,
85,84,80,,
89,85,82,,
81,77,66,,
84,77,69,,
83,71,73,,
151,113,152,,
149,96,152,,
156,101,159,,
152,101,157,,
151,98,154,,
146,93,149,,
143,90,142,,
137,87,136,,
133,87,134,,
128,85,131,,
126,83,129,,
128,82,129,,
131,83,131,,
134,86,134,,
136,88,136,,
139,91,139,,
138,90,138,,
143,95,147,,
139,96,142,,
142,95,147,,
142,100,146,,
115,100,121,,
78,90,80,,
79,88,83,,
107,120,113,,
103,114,110,,
102,114,112,,
99,111,109,,
101,112,108,,
91,100,95,,
90,100,92,,
87,94,86,,
88,98,89,,
84,91,83,,
91,98,90,,
75,80,73,,
81,84,77,,
80,85,78,,
73,78,71,,
92,97,90,,
83,88,81,,
95,101,91,,
77,82,75,,
84,89,82,,
80,86,76,,
77,74,59,,
81,79,66,,
80,82,69,,
80,86,74,,
79,87,74,,
80,88,75,,
83,86,75,,
82,85,74,,
80,86,74,,
80,82,71,,
77,77,67,,
77,79,66,,
76,77,61,,
82,80,67,,
82,78,66,,
82,79,64,,
82,77,57,,
114,107,78,,
140,129,101,,
147,134,99,,
168,152,103,,
198,177,122,,
202,176,125,,
194,172,122,,
188,166,117,,
177,155,108,,
174,152,105,,
197,174,122,,
203,176,121,,
196,165,110,,
213,182,128,,
210,180,128,,
182,154,104,,
182,158,110,,
180,159,114,,
184,163,120,,
187,165,118,,
171,149,102,,
177,155,108,,
190,168,121,,
162,141,94,,
183,162,115,,
182,162,112,,
195,172,122,,
199,172,119,,
197,171,120,,
198,173,119,,
189,159,105,,
215,184,129,,
216,185,128,,
217,186,131,,
214,183,128,,
212,181,126,,
218,187,132,,
219,188,133,,
218,187,132,,
211,184,129,,
204,179,125,,
200,174,123,,
201,175,124,,
190,166,122,,
190,167,123,,
193,171,124,,
183,161,114,,
203,179,141,,
153,127,128,,
135,110,132,,
109,87,99,,
102,81,88,,
95,79,82,,
82,72,70,,
88,80,77,,
82,77,73,,
79,76,69,,
82,78,75,,
115,91,115,,
147,101,150,,
154,98,159,,
154,98,159,,
147,93,151,,
145,92,148,,
140,87,139,,
135,85,134,,
132,86,133,,
128,82,129,,
129,83,130,,
129,83,130,,
129,81,129,,
133,85,133,,
134,86,134,,
133,85,133,,
134,86,134,,
137,89,137,,
140,94,140,,
138,94,145,,
136,99,142,,
117,100,118,,
77,89,79,,
84,93,90,,
92,104,100,,
99,110,106,,
105,116,112,,
105,116,112,,
91,97,93,,
79,84,78,,
77,83,73,,
83,89,79,,
89,95,85,,
86,92,82,,
73,79,69,,
79,84,77,,
80,85,78,,
80,85,78,,
95,100,93,,
77,82,75,,
79,84,77,,
100,106,96,,
80,85,79,,
76,81,75,,
80,86,74,,
76,71,52,,
76,73,56,,
77,78,64,,
76,78,65,,
81,85,71,,
82,84,71,,
83,87,73,,
83,91,76,,
83,91,78,,
79,85,73,,
77,79,68,,
76,78,65,,
77,78,64,,
82,78,66,,
77,74,59,,
79,77,64,,
78,74,63,,
83,80,63,,
85,81,52,,
131,119,77,,
201,186,131,,
195,174,121,,
195,169,120,,
199,173,122,,
202,177,123,,
198,173,117,,
201,176,122,,
207,181,124,,
225,196,136,,
230,198,137,,
207,175,116,,
201,170,116,,
204,181,131,,
181,157,109,,
194,171,121,,
203,181,131,,
179,161,113,,
183,165,119,,
181,160,115,,
181,158,114,,
175,152,108,,
182,159,115,,
188,168,117,,
187,166,113,,
201,176,122,,
202,179,125,,
198,173,119,,
204,174,120,,
208,177,120,,
210,179,124,,
221,190,135,,
218,187,132,,
219,188,133,,
223,192,137,,
222,191,136,,
221,190,135,,
217,191,134,,
205,180,123,,
197,170,125,,
194,166,126,,
197,170,125,,
195,170,113,,
196,172,110,,
192,165,122,,
181,148,141,,
144,105,136,,
147,105,151,,
148,106,144,,
144,103,145,,
141,103,144,,
147,113,150,,
147,121,150,,
105,84,101,,
86,77,80,,
94,99,93,,
87,82,89,,
138,108,144,,
156,107,162,,
152,98,158,,
148,97,154,,
146,95,151,,
143,90,144,,
139,87,136,,
135,88,134,,
132,84,132,,
132,84,132,,
134,86,134,,
131,83,131,,
135,87,135,,
134,86,134,,
134,86,134,,
132,84,134,,
133,87,134,,
139,91,139,,
135,91,142,,
133,103,139,,
99,89,97,,
88,94,90,,
94,107,100,,
96,109,102,,
95,106,102,,
91,102,96,,
95,104,101,,
82,87,83,,
79,82,73,,
78,80,69,,
76,78,65,,
80,82,69,,
77,80,69,,
77,82,75,,
85,90,83,,
70,77,69,,
83,88,82,,
82,89,81,,
72,79,71,,
79,84,77,,
70,78,67,,
76,81,75,,
92,97,90,,
73,79,65,,
76,71,52,,
75,72,53,,
75,72,55,,
74,72,57,,
75,73,58,,
75,72,57,,
102,104,90,,
83,94,78,,
81,92,78,,
81,87,75,,
79,81,70,,
77,77,65,,
77,78,64,,
80,78,65,,
82,78,66,,
79,77,65,,
82,80,67,,
91,89,64,,
132,124,87,,
204,192,142,,
191,174,118,,
200,177,123,,
210,183,130,,
210,183,130,,
211,184,129,,
217,193,131,,
217,191,130,,
210,181,123,,
212,183,125,,
217,186,131,,
215,182,128,,
195,163,112,,
196,166,114,,
198,168,118,,
216,186,132,,
197,170,117,,
197,171,120,,
191,165,116,,
194,167,120,,
186,159,112,,
179,152,105,,
187,163,117,,
195,173,123,,
185,162,108,,
197,172,118,,
204,178,127,,
213,186,133,,
212,181,127,,
219,188,133,,
213,182,127,,
214,183,129,,
217,186,131,,
216,185,130,,
217,186,131,,
217,186,131,,
221,190,135,,
203,177,118,,
193,165,125,,
173,146,116,,
157,129,107,,
164,133,112,,
197,168,138,,
194,162,141,,
157,121,123,,
142,99,127,,
147,102,143,,
142,96,133,,
148,101,143,,
150,103,147,,
149,102,148,,
151,105,154,,
159,115,164,,
152,118,155,,
148,126,149,,
108,100,111,,
100,99,104,,
78,71,78,,
142,111,145,,
158,108,167,,
156,100,161,,
156,101,159,,
146,93,145,,
137,87,136,,
137,84,136,,
140,88,137,,
138,85,137,,
137,87,138,,
132,84,134,,
136,88,136,,
135,88,134,,
135,89,135,,
134,88,135,,
133,87,134,,
139,91,139,,
135,93,139,,
111,91,116,,
91,93,92,,
92,102,94,,
96,105,100,,
100,109,108,,
105,111,111,,
98,104,100,,
86,91,85,,
79,81,70,,
77,79,66,,
75,75,63,,
77,79,66,,
76,78,65,,
74,78,64,,
74,77,70,,
78,81,74,,
101,104,97,,
76,79,72,,
80,83,76,,
80,83,74,,
89,92,83,,
77,80,71,,
73,76,67,,
96,99,92,,
73,79,67,,
77,74,55,,
77,74,55,,
77,72,53,,
77,72,53,,
76,71,52,,
75,69,53,,
74,77,60,,
83,96,79,,
84,98,83,,
86,94,81,,
78,80,69,,
77,77,65,,
79,80,64,,
79,80,66,,
83,81,68,,
90,88,75,,
84,85,67,,
103,99,62,,
197,183,134,,
201,181,130,,
201,182,126,,
206,181,124,,
212,186,129,,
212,186,127,,
218,192,133,,
217,192,126,,
217,192,126,,
223,194,136,,
200,173,118,,
194,164,112,,
188,156,105,,
209,177,126,,
218,186,135,,
208,178,128,,
204,177,122,,
204,177,124,,
204,176,128,,
192,166,117,,
195,168,121,,
192,166,117,,
191,163,113,,
194,166,118,,
196,170,119,,
199,172,117,,
193,165,115,,
197,167,117,,
206,174,123,,
209,178,124,,
218,187,132,,
218,187,133,,
212,182,128,,
217,187,133,,
206,175,120,,
210,179,124,,
213,182,127,,
216,185,130,,
201,177,113,,
144,115,109,,
131,97,124,,
123,90,109,,
133,93,120,,
134,93,123,,
133,92,124,,
136,94,130,,
146,100,137,,
146,99,141,,
148,99,144,,
150,101,148,,
148,98,147,,
151,101,150,,
153,103,156,,
156,103,159,,
158,109,164,,
155,113,159,,
161,130,162,,
104,91,101,,
81,87,77,,
83,73,82,,
165,127,174,,
159,105,165,,
162,102,162,,
152,97,152,,
143,93,142,,
139,86,140,,
147,92,147,,
140,87,141,,
139,89,142,,
137,89,141,,
135,87,135,,
136,90,136,,
130,87,130,,
126,85,127,,
125,84,126,,
126,83,128,,
114,80,113,,
91,81,92,,
78,87,82,,
89,99,90,,
95,107,97,,
88,104,94,,
100,110,101,,
91,94,85,,
72,73,65,,
75,77,66,,
73,74,60,,
74,72,60,,
73,71,59,,
73,75,62,,
79,83,69,,
77,80,73,,
96,99,92,,
96,101,94,,
84,90,80,,
77,80,71,,
74,75,67,,
88,89,81,,
78,78,68,,
76,76,66,,
74,77,68,,
76,81,74,,
76,75,57,,
76,74,59,,
75,73,58,,
74,72,57,,
75,74,56,,
74,71,56,,
86,88,75,,
88,100,86,,
88,102,87,,
84,92,79,,
80,82,71,,
79,79,67,,
82,83,69,,
81,82,68,,
82,83,69,,
86,84,69,,
85,84,54,,
197,190,144,,
200,183,129,,
199,180,124,,
203,182,125,,
209,185,125,,
215,189,128,,
221,196,132,,
230,201,141,,
217,192,128,,
215,189,128,,
202,176,119,,
206,180,123,,
196,170,113,,
211,181,127,,
223,192,137,,
222,191,136,,
213,183,129,,
203,176,121,,
197,170,115,,
199,171,121,,
208,180,130,,
195,167,117,,
201,173,123,,
207,180,127,,
211,183,135,,
195,165,113,,
199,172,117,,
211,183,133,,
204,173,126,,
216,184,135,,
218,187,133,,
208,177,122,,
216,187,131,,
212,185,130,,
203,176,121,,
206,180,123,,
210,184,127,,
213,187,130,,
211,185,128,,
213,189,129,,
207,184,143,,
126,95,101,,
130,95,127,,
129,88,118,,
133,92,124,,
137,95,131,,
134,92,130,,
137,91,130,,
147,100,142,,
149,101,149,,
146,98,148,,
152,102,155,,
152,104,154,,
157,107,158,,
151,98,152,,
155,98,153,,
160,110,161,,
162,114,162,,
169,134,167,,
102,90,102,,
86,87,82,,
77,65,79,,
163,121,169,,
158,103,160,,
152,99,153,,
144,93,149,,
138,90,142,,
143,93,146,,
141,91,144,,
142,94,146,,
140,92,144,,
139,89,140,,
131,83,131,,
127,84,127,,
124,86,127,,
121,83,120,,
113,79,114,,
116,95,114,,
85,81,80,,
80,81,76,,
88,93,86,,
91,101,92,,
86,96,88,,
83,88,81,,
74,76,65,,
76,73,66,,
75,72,63,,
71,72,58,,
72,68,59,,
79,74,68,,
73,74,66,,
78,80,67,,
81,84,77,,
77,82,75,,
70,80,71,,
92,102,93,,
107,112,105,,
81,84,75,,
107,110,101,,
78,80,69,,
76,78,65,,
87,90,79,,
92,97,91,,
75,75,63,,
72,72,60,,
71,73,60,,
73,75,61,,
79,80,64,,
82,82,70,,
96,104,93,,
98,112,97,,
95,109,94,,
80,91,77,,
80,83,74,,
80,80,68,,
79,79,67,,
83,84,70,,
84,86,73,,
88,90,69,,
137,132,92,,
194,182,124,,
201,187,124,,
200,184,125,,
208,188,127,,
213,189,127,,
219,194,130,,
223,198,132,,
219,194,130,,
214,188,129,,
205,178,123,,
217,187,133,,
197,170,115,,
217,191,132,,
219,188,131,,
218,186,129,,
212,182,122,,
211,180,123,,
217,188,128,,
217,191,134,,
190,163,108,,
206,179,126,,
202,171,117,,
230,199,145,,
215,185,131,,
221,191,141,,
182,155,102,,
213,188,132,,
227,199,151,,
197,166,119,,
211,179,128,,
220,189,134,,
218,187,132,,
214,189,133,,
213,188,132,,
211,186,132,,
202,177,120,,
209,184,127,,
212,187,130,,
213,188,131,,
210,187,133,,
206,186,123,,
154,126,112,,
124,89,119,,
129,89,123,,
131,89,125,,
133,91,131,,
138,96,136,,
137,90,134,,
146,99,143,,
149,101,149,,
146,98,148,,
153,103,154,,
156,106,155,,
152,104,154,,
154,104,157,,
158,108,159,,
160,110,163,,
163,115,167,,
163,119,170,,
173,146,181,,
91,82,85,,
84,80,79,,
154,122,163,,
160,112,164,,
157,104,160,,
153,99,157,,
142,95,147,,
153,106,160,,
147,101,150,,
145,98,152,,
147,98,153,,
142,94,144,,
139,91,139,,
135,89,136,,
126,88,129,,
114,80,113,,
105,77,102,,
91,80,88,,
80,80,72,,
80,77,70,,
83,78,74,,
94,81,98,,
111,94,112,,
114,92,113,,
84,72,76,,
77,73,64,,
77,73,62,,
79,73,59,,
76,76,66,,
84,86,81,,
70,75,68,,
68,78,67,,
95,102,94,,
80,87,79,,
84,96,84,,
82,94,82,,
90,100,89,,
94,102,91,,
92,100,89,,
121,124,113,,
82,82,72,,
78,81,72,,
83,90,83,,
76,79,68,,
86,89,78,,
77,80,69,,
85,87,76,,
79,80,64,,
78,76,64,,
101,106,99,,
97,113,103,,
90,102,90,,
80,88,77,,
85,88,77,,
80,80,68,,
80,80,68,,
84,84,72,,
86,88,77,,
87,89,65,,
187,183,136,,
200,184,125,,
207,189,127,,
203,184,125,,
208,188,127,,
218,197,134,,
221,197,133,,
215,191,127,,
202,178,116,,
213,188,132,,
198,173,117,,
202,176,119,,
217,191,132,,
219,193,134,,
219,191,128,,
221,192,132,,
208,179,121,,
224,195,137,,
204,178,119,,
200,174,117,,
202,175,120,,
211,184,129,,
213,182,128,,
210,177,123,,
212,181,127,,
208,178,128,,
188,161,108,,
220,190,136,,
204,176,126,,
194,164,114,,
206,174,123,,
226,193,140,,
213,181,124,,
206,180,123,,
207,182,126,,
208,183,127,,
209,184,127,,
207,182,125,,
213,188,131,,
215,190,133,,
214,192,134,,
213,191,131,,
204,177,147,,
131,97,114,,
126,86,120,,
134,92,128,,
134,92,132,,
135,92,135,,
140,94,140,,
142,94,142,,
149,99,150,,
151,98,152,,
160,107,159,,
151,101,152,,
154,104,157,,
162,112,165,,
159,110,165,,
161,110,167,,
160,109,166,,
167,118,173,,
176,134,184,,
179,152,183,,
94,81,91,,
102,77,106,,
169,123,172,,
166,110,171,,
157,106,163,,
152,105,157,,
159,112,166,,
148,102,151,,
146,97,152,,
152,101,157,,
148,98,151,,
148,99,146,,
138,91,135,,
128,87,129,,
115,84,118,,
113,94,114,,
80,76,75,,
74,77,66,,
77,74,67,,
106,87,107,,
127,96,128,,
126,89,130,,
115,80,120,,
122,94,119,,
92,75,85,,
80,73,67,,
80,73,63,,
72,73,65,,
87,93,89,,
89,99,91,,
94,107,97,,
83,90,82,,
69,79,70,,
118,128,119,,
76,86,77,,
91,101,92,,
79,86,78,,
92,99,91,,
88,91,80,,
102,99,90,,
83,83,73,,
77,78,70,,
101,109,98,,
79,87,76,,
95,103,92,,
80,86,76,,
77,78,64,,
80,76,65,,
98,101,94,,
103,114,108,,
86,96,88,,
88,94,84,,
84,86,75,,
84,86,72,,
79,79,67,,
84,84,74,,
93,95,84,,
123,124,92,,
188,182,130,,
202,183,124,,
205,185,126,,
202,184,122,,
209,189,128,,
214,193,130,,
216,192,130,,
208,186,126,,
214,192,134,,
199,177,120,,
201,176,119,,
224,198,139,,
217,191,130,,
219,194,130,,
223,198,134,,
216,192,130,,
207,181,122,,
210,184,127,,
208,182,125,,
201,175,118,,
208,179,123,,
199,174,117,,
213,182,127,,
214,181,127,,
215,183,132,,
199,171,123,,
200,173,120,,
221,191,139,,
197,167,117,,
192,164,114,,
209,179,127,,
212,181,127,,
225,190,136,,
214,185,129,,
216,191,134,,
210,185,128,,
213,188,131,,
215,190,133,,
214,189,132,,
214,189,132,,
212,188,126,,
216,191,134,,
213,187,138,,
140,106,107,,
136,95,129,,
138,96,132,,
134,92,132,,
137,94,137,,
142,96,142,,
148,100,150,,
153,100,154,,
156,101,158,,
155,102,156,,
162,109,163,,
161,108,162,,
159,106,162,,
158,107,164,,
161,110,169,,
165,111,169,,
167,114,170,,
172,117,175,,
177,128,183,,
176,151,173,,
98,77,92,,
179,138,182,,
179,130,186,,
169,122,176,,
158,114,163,,
170,123,177,,
153,107,156,,
156,109,163,,
162,111,167,,
153,102,159,,
150,102,152,,
140,94,140,,
123,85,126,,
122,96,121,,
78,73,77,,
71,72,64,,
75,72,65,,
102,86,97,,
137,101,149,,
125,84,124,,
119,83,121,,
114,82,121,,
115,81,116,,
107,82,104,,
102,91,95,,
92,85,79,,
77,78,73,,
95,104,99,,
76,89,80,,
90,103,94,,
77,84,77,,
91,98,90,,
95,102,94,,
77,87,78,,
86,93,85,,
75,82,74,,
85,92,84,,
111,114,105,,
98,94,85,,
88,86,74,,
75,72,63,,
86,94,83,,
88,96,85,,
81,89,78,,
79,87,74,,
76,79,68,,
79,76,67,,
96,97,91,,
105,115,106,,
95,102,94,,
89,95,85,,
87,89,76,,
84,86,72,,
82,82,70,,
87,88,74,,
91,92,74,,
158,155,114,,
201,188,133,,
205,185,126,,
205,184,127,,
207,188,130,,
212,192,133,,
211,189,131,,
214,189,132,,
199,177,120,,
201,179,121,,
206,184,126,,
209,185,125,,
221,195,134,,
224,198,137,,
227,201,140,,
221,195,134,,
208,182,125,,
206,179,124,,
207,180,125,,
200,173,118,,
213,187,130,,
222,193,137,,
216,191,135,,
209,179,125,,
214,179,125,,
216,184,133,,
191,163,116,,
192,166,117,,
202,176,127,,
193,167,118,,
211,188,138,,
207,182,128,,
217,187,133,,
225,194,139,,
216,190,133,,
215,190,133,,
212,187,130,,
214,189,132,,
214,189,132,,
212,187,130,,
216,191,134,,
216,192,132,,
213,188,131,,
211,186,129,,
188,156,145,,
135,94,126,,
134,92,128,,
135,93,133,,
137,94,137,,
140,93,139,,
144,96,146,,
152,102,155,,
154,101,157,,
156,103,157,,
161,108,162,,
159,106,160,,
157,104,160,,
163,109,167,,
165,111,169,,
165,111,169,,
166,111,168,,
174,115,173,,
177,122,177,,
179,138,180,,
147,119,142,,
172,136,174,,
184,142,192,,
172,132,182,,
159,119,169,,
163,121,171,,
163,121,169,,
175,131,184,,
166,119,174,,
157,110,164,,
152,106,155,,
127,90,133,,
118,93,122,,
87,72,79,,
78,73,67,,
73,75,64,,
79,66,76,,
140,104,142,,
132,89,135,,
125,84,126,,
118,84,117,,
114,84,120,,
116,82,117,,
112,83,113,,
107,89,105,,
77,68,69,,
75,76,70,,
74,79,72,,
105,115,106,,
96,106,97,,
82,89,81,,
106,113,105,,
79,86,78,,
79,86,78,,
87,94,86,,
101,108,100,,
74,81,73,,
89,95,85,,
87,87,77,,
98,98,88,,
91,93,82,,
72,80,69,,
106,114,103,,
82,90,79,,
85,93,82,,
70,76,66,,
79,79,71,,
76,76,68,,
100,105,98,,
91,98,90,,
95,101,91,,
89,93,79,,
83,85,71,,
85,83,71,,
88,89,73,,
87,91,68,,
174,167,123,,
210,191,133,,
206,186,125,,
203,184,125,,
204,185,129,,
203,182,127,,
205,182,128,,
204,181,127,,
199,176,122,,
203,181,123,,
209,187,127,,
219,195,131,,
226,200,139,,
228,202,141,,
214,188,129,,
217,191,132,,
209,182,127,,
209,184,130,,
208,180,130,,
208,181,126,,
211,185,126,,
210,181,125,,
208,182,125,,
215,185,131,,
216,181,127,,
205,175,123,,
186,160,111,,
181,157,109,,
184,162,113,,
181,159,112,,
192,170,120,,
200,177,123,,
208,183,126,,
213,184,126,,
214,189,132,,
216,191,134,,
207,182,125,,
217,191,134,,
214,189,132,,
213,188,131,,
209,184,127,,
213,189,129,,
211,187,127,,
208,183,127,,
165,132,123,,
135,94,126,,
137,95,131,,
136,94,134,,
138,95,138,,
139,93,139,,
147,99,147,,
149,96,150,,
157,104,160,,
155,102,156,,
152,99,153,,
155,102,156,,
156,103,159,,
162,108,166,,
165,111,169,,
166,112,170,,
163,112,169,,
168,115,171,,
172,119,173,,
186,142,191,,
182,150,187,,
151,121,155,,
185,152,195,,
176,138,187,,
162,124,171,,
159,119,169,,
172,134,183,,
176,136,189,,
173,126,180,,
164,122,170,,
157,113,164,,
125,91,128,,
93,80,90,,
78,73,67,,
78,73,67,,
76,65,71,,
148,117,151,,
134,87,139,,
126,84,124,,
120,79,119,,
118,81,122,,
115,81,118,,
113,82,116,,
114,80,115,,
110,81,109,,
99,88,96,,
84,84,74,,
79,80,74,,
77,83,71,,
74,82,71,,
76,84,73,,
80,87,79,,
78,85,77,,
83,90,82,,
77,84,76,,
81,88,80,,
81,88,80,,
91,97,87,,
80,83,72,,
74,77,66,,
123,126,115,,
78,85,77,,
78,85,77,,
92,99,91,,
80,87,79,,
77,82,75,,
84,89,82,,
85,88,79,,
80,86,76,,
77,80,69,,
87,89,78,,
92,92,80,,
84,80,68,,
85,85,75,,
98,96,83,,
128,128,90,,
201,192,137,,
203,184,126,,
197,178,120,,
195,178,122,,
198,182,123,,
198,179,121,,
206,187,129,,
194,173,118,,
204,183,128,,
198,176,119,,
211,189,129,,
222,198,136,,
228,202,143,,
218,194,134,,
216,190,131,,
209,183,124,,
217,187,133,,
215,185,133,,
204,174,124,,
211,181,127,,
207,180,127,,
207,182,128,,
202,177,121,,
193,167,116,,
185,158,111,,
179,155,107,,
175,153,106,,
181,160,113,,
190,168,121,,
183,162,117,,
195,173,123,,
