red,green,blue,red_total,green_total,blue_total,n_total,red_mean,green_mean,blue_mean
137.0,110.01538461538462,130.86153846153846,8905,7151,8506,65,137.0,110.01538461538462,130.86153846153846
142.0,109.5,129.58064516129033,8804,6789,8034,62,142.0,109.5,129.58064516129033
141.88888888888889,111.76190476190476,130.47619047619048,8939,7041,8220,63,141.88888888888889,111.76190476190476,130.47619047619048
142.73529411764707,109.38235294117646,134.7941176470588,9706,7438,9166,68,142.73529411764707,109.38235294117646,134.7941176470588
146.0875,115.2625,128.45,11687,9221,10276,80,146.0875,115.2625,128.45
148.04545454545453,112.34848484848484,132.4090909090909,9771,7415,8739,66,148.04545454545453,112.34848484848484,132.4090909090909
148.9512195121951,115.39024390243902,131.70731707317074,12214,9462,10800,82,148.9512195121951,115.39024390243902,131.70731707317074
148.78378378378378,113.14864864864865,136.95945945945945,11010,8373,10135,74,148.78378378378378,113.14864864864865,136.95945945945945
149.45945945945945,118.29729729729729,134.0810810810811,11060,8754,9922,74,149.45945945945945,118.29729729729729,134.0810810810811
151.28205128205127,112.3974358974359,141.17948717948718,11800,8767,11012,78,151.28205128205127,112.3974358974359,141.17948717948718
151.63235294117646,113.91176470588235,142.26470588235293,10311,7746,9674,68,151.63235294117646,113.91176470588235,142.26470588235293
154.54054054054055,120.33783783783784,135.74324324324326,11436,8905,10045,74,154.54054054054055,120.33783783783784,135.74324324324326
155.31428571428572,116.18571428571428,142.3,10872,8133,9961,70,155.31428571428572,116.18571428571428,142.3
156.4857142857143,122.48571428571428,137.97142857142856,10954,8574,9658,70,156.4857142857143,122.48571428571428,137.97142857142856
161.6271186440678,125.15254237288136,133.22033898305085,9536,7384,7860,59,161.6271186440678,125.15254237288136,133.22033898305085
160.35087719298247,127.87719298245614,134.59649122807016,9140,7289,7672,57,160.35087719298247,127.87719298245614,134.59649122807016
159.41935483870967,127.64516129032258,138.90322580645162,9884,7914,8612,62,159.41935483870967,127.64516129032258,138.90322580645162
164.72307692307692,140.23076923076923,124.33846153846154,10707,9115,8082,65,164.72307692307692,140.23076923076923,124.33846153846154
162.76363636363635,134.03636363636363,135.21818181818182,8952,7372,7437,55,162.76363636363635,134.03636363636363,135.21818181818182
165.17741935483872,136.8709677419355,132.98387096774192,10241,8486,8245,62,165.17741935483872,136.8709677419355,132.98387096774192
166.74074074074073,143.5185185185185,127.55555555555556,9004,7750,6888,54,166.74074074074073,143.5185185185185,127.55555555555556
167.32692307692307,139.90384615384616,133.84615384615384,8701,7275,6960,52,167.32692307692307,139.90384615384616,133.84615384615384
166.78181818181818,135.1818181818182,141.87272727272727,9173,7435,7803,55,166.78181818181818,135.1818181818182,141.87272727272727
169.578125,147.0,130.34375,10853,9408,8342,64,169.578125,147.0,130.34375
171.73684210526315,148.98245614035088,129.3684210526316,9789,8492,7374,57,171.73684210526315,148.98245614035088,129.3684210526316
175.31944444444446,150.75,127.05555555555556,12623,10854,9148,72,175.31944444444446,150.75,127.05555555555556
176.22641509433961,151.47169811320754,128.41509433962264,9340,8028,6806,53,176.22641509433961,151.47169811320754,128.41509433962264
177.82456140350877,156.52631578947367,124.64912280701755,10136,8922,7105,57,177.82456140350877,156.52631578947367,124.64912280701755
178.4179104477612,156.1044776119403,127.59701492537313,11954,10459,8549,67,178.4179104477612,156.1044776119403,127.59701492537313
179.16901408450704,157.0,128.90140845070422,12721,11147,9152,71,179.16901408450704,157.0,128.90140845070422
180.6818181818182,161.0909090909091,126.27272727272727,11925,10632,8334,66,180.6818181818182,161.0909090909091,126.27272727272727
182.4,159.425,129.075,14592,12754,10326,80,182.4,159.425,129.075
183.74074074074073,163.82716049382717,126.67901234567901,14883,13270,10261,81,183.74074074074073,163.82716049382717,126.67901234567901
185.01470588235293,165.10294117647058,126.86764705882354,12581,11227,8627,68,185.01470588235293,165.10294117647058,126.86764705882354
188.94594594594594,166.25675675675674,124.8108108108108,13982,12303,9236,74,188.94594594594594,166.25675675675674,124.8108108108108
186.5151515151515,165.6969696969697,130.66666666666666,12310,10936,8624,66,186.5151515151515,165.6969696969697,130.66666666666666
188.33333333333334,166.16666666666666,131.5185185185185,10170,8973,7102,54,188.33333333333334,166.16666666666666,131.5185185185185
191.72222222222223,169.03333333333333,128.16666666666666,17255,15213,11535,90,191.72222222222223,169.03333333333333,128.16666666666666
191.58536585365854,170.58536585365854,129.82926829268294,15710,13988,10646,82,191.58536585365854,170.58536585365854,129.82926829268294
191.9,168.775,134.3,15352,13502,10744,80,191.9,168.775,134.3
194.04819277108433,172.06024096385542,131.83132530120483,16106,14281,10942,83,194.04819277108433,172.06024096385542,131.83132530120483
195.59036144578315,173.51807228915663,131.75903614457832,16234,14402,10936,83,195.59036144578315,173.51807228915663,131.75903614457832
196.37878787878788,174.6818181818182,132.83333333333334,12961,11529,8767,66,196.37878787878788,174.6818181818182,132.83333333333334
198.23611111111111,175.13888888888889,133.52777777777777,14273,12610,9614,72,198.23611111111111,175.13888888888889,133.52777777777777
198.87179487179486,176.37179487179486,134.71794871794873,15512,13757,10508,78,198.87179487179486,176.37179487179486,134.71794871794873
201.2469135802469,177.69135802469137,134.1358024691358,16301,14393,10865,81,201.2469135802469,177.69135802469137,134.1358024691358
200.6081081081081,177.6216216216216,137.67567567567568,14845,13144,10188,74,200.6081081081081,177.6216216216216,137.67567567567568
204.16470588235293,180.43529411764706,134.3294117647059,17354,15337,11418,85,204.16470588235293,180.43529411764706,134.3294117647059
204.32911392405063,182.60759493670886,135.0379746835443,16142,14426,10668,79,204.32911392405063,182.60759493670886,135.0379746835443
205.33333333333334,181.80555555555554,137.76388888888889,14784,13090,9919,72,205.33333333333334,181.80555555555554,137.76388888888889
204.10526315789474,182.0,141.98245614035088,11634,10374,8093,57,204.10526315789474,182.0,141.98245614035088
208.93939393939394,186.4848484848485,135.62121212121212,13790,12308,8951,66,208.93939393939394,186.4848484848485,135.62121212121212
212.46835443037975,187.9493670886076,133.65822784810126,16785,14848,10559,79,212.46835443037975,187.9493670886076,133.65822784810126
211.1888888888889,187.35555555555555,138.62222222222223,19007,16862,12476,90,211.1888888888889,187.35555555555555,138.62222222222223
211.03225806451613,187.41935483870967,141.58064516129033,13084,11620,8778,62,211.03225806451613,187.41935483870967,141.58064516129033
213.09615384615384,191.17307692307693,138.59615384615384,11081,9941,7207,52,213.09615384615384,191.17307692307693,138.59615384615384
214.0408163265306,190.3877551020408,141.6122448979592,10488,9329,6939,49,214.0408163265306,190.3877551020408,141.6122448979592
213.25925925925927,190.9814814814815,144.74074074074073,11516,10313,7816,54,213.25925925925927,190.9814814814815,144.74074074074073
215.31147540983608,192.47540983606558,144.36065573770492,13134,11741,8806,61,215.31147540983608,192.47540983606558,144.36065573770492
213.64285714285714,191.92857142857142,149.6904761904762,8973,8061,6287,42,213.64285714285714,191.92857142857142,149.6904761904762
217.14285714285714,194.8,146.05714285714285,7600,6818,5112,35,217.14285714285714,194.8,146.05714285714285
214.70833333333334,195.04166666666666,151.125,5153,4681,3627,24,214.70833333333334,195.04166666666666,151.125
211.69565217391303,188.47826086956522,163.65217391304347,4869,4335,3764,23,211.69565217391303,188.47826086956522,163.65217391304347
216.52,193.92,156.52,5413,4848,3913,25,216.52,193.92,156.52
218.53846153846155,197.42307692307693,153.8846153846154,5682,5133,4001,26,218.53846153846155,197.42307692307693,153.8846153846154
214.66666666666666,193.9047619047619,164.28571428571428,4508,4072,3450,21,214.66666666666666,193.9047619047619,164.28571428571428
213.1578947368421,193.57894736842104,169.0,4050,3678,3211,19,213.1578947368421,193.57894736842104,169.0
221.14285714285714,198.14285714285714,160.0,3096,2774,2240,14,221.14285714285714,198.14285714285714,160.0
213.9,196.55,171.8,4278,3931,3436,20,213.9,196.55,171.8
220.5,198.66666666666666,166.0,2646,2384,1992,12,220.5,198.66666666666666,166.0
218.0625,198.25,171.375,3489,3172,2742,16,218.0625,198.25,171.375
218.6,199.3,172.7,4372,3986,3454,20,218.6,199.3,172.7
225.6206896551724,203.17241379310346,165.27586206896552,6543,5892,4793,29,225.6206896551724,203.17241379310346,165.27586206896552
214.95238095238096,198.14285714285714,183.76190476190476,4514,4161,3859,21,214.95238095238096,198.14285714285714,183.76190476190476
224.5625,203.875,171.3125,3593,3262,2741,16,224.5625,203.875,171.3125
215.96,200.72,185.92,5399,5018,4648,25,215.96,200.72,185.92
217.0909090909091,202.0909090909091,186.54545454545453,4776,4446,4104,22,217.0909090909091,202.0909090909091,186.54545454545453
219.6153846153846,203.15384615384616,186.23076923076923,5710,5282,4842,26,219.6153846153846,203.15384615384616,186.23076923076923
212.0,201.16,198.76,5300,5029,4969,25,212.0,201.16,198.76
218.33333333333334,203.33333333333334,192.96296296296296,5895,5490,5210,27,218.33333333333334,203.33333333333334,192.96296296296296
215.03846153846155,202.8846153846154,200.23076923076923,5591,5275,5206,26,215.03846153846155,202.8846153846154,200.23076923076923
213.77777777777777,202.8148148148148,204.14814814814815,5772,5476,5512,27,213.77777777777777,202.8148148148148,204.14814814814815
216.575,204.8,202.6,8663,8192,8104,40,216.575,204.8,202.6
215.47222222222223,204.75,206.63888888888889,7757,7371,7439,36,215.47222222222223,204.75,206.63888888888889
215.8421052631579,205.60526315789474,208.57894736842104,8202,7813,7926,38,215.8421052631579,205.60526315789474,208.57894736842104
217.57142857142858,206.28571428571428,209.0612244897959,10661,10108,10244,49,217.57142857142858,206.28571428571428,209.0612244897959
218.33333333333334,207.16666666666666,210.57407407407408,11790,11187,11371,54,218.33333333333334,207.16666666666666,210.57407407407408
220.0612244897959,208.46938775510205,210.40816326530611,10783,10215,10310,49,220.0612244897959,208.46938775510205,210.40816326530611
220.72727272727272,209.1818181818182,212.27272727272728,12140,11505,11675,55,220.72727272727272,209.1818181818182,212.27272727272728
221.2537313432836,209.65671641791045,213.955223880597,14824,14047,14335,67,221.2537313432836,209.65671641791045,213.955223880597
222.92156862745097,210.72549019607843,214.41176470588235,11369,10747,10935,51,222.92156862745097,210.72549019607843,214.41176470588235
223.6595744680851,212.04255319148936,215.0212765957447,10512,9966,10106,47,223.6595744680851,212.04255319148936,215.0212765957447
224.16666666666666,212.54545454545453,217.36363636363637,14795,14028,14346,66,224.16666666666666,212.54545454545453,217.36363636363637
225.63793103448276,213.72413793103448,217.3448275862069,13087,12396,12606,58,225.63793103448276,213.72413793103448,217.3448275862069
226.4915254237288,214.59322033898306,218.74576271186442,13363,12661,12906,59,226.4915254237288,214.59322033898306,218.74576271186442
227.9090909090909,216.0681818181818,218.6818181818182,10028,9507,9622,44,227.9090909090909,216.0681818181818,218.6818181818182
229.20754716981133,216.71698113207546,220.0566037735849,12148,11486,11663,53,229.20754716981133,216.71698113207546,220.0566037735849
229.825,217.6,221.55,9193,8704,8862,40,229.825,217.6,221.55
231.625,219.09375,221.03125,7412,7011,7073,32,231.625,219.09375,221.03125
232.75675675675674,219.51351351351352,222.97297297297297,8612,8122,8250,37,232.75675675675674,219.51351351351352,222.97297297297297
233.3,219.96666666666667,224.53333333333333,6999,6599,6736,30,233.3,219.96666666666667,224.53333333333333
234.94117647058823,221.3235294117647,224.7941176470588,7988,7525,7643,34,234.94117647058823,221.3235294117647,224.7941176470588
234.89473684210526,222.26315789473685,226.8421052631579,4463,4223,4310,19,234.89473684210526,222.26315789473685,226.8421052631579
235.85714285714286,222.92857142857142,228.07142857142858,3302,3121,3193,14,235.85714285714286,222.92857142857142,228.07142857142858
236.88888888888889,224.11111111111111,228.33333333333334,2132,2017,2055,9,236.88888888888889,224.11111111111111,228.33333333333334
238.0,226.0,231.5,476,452,463,2,238.0,226.0,231.5
240.0,228.0,230.0,240,228,230,1,240.0,228.0,230.0
240.0,227.0,234.0,240,227,234,1,240.0,227.0,234.0
240.0,232.0,233.5,480,464,467,2,240.0,232.0,233.5
242.5,230.0,234.5,485,460,469,2,242.5,230.0,234.5
