red,green,blue,closest_id,closest_dist,r_cluster,g_cluster,b_cluster
100,106,106,1,3.0658431356892706,101.89285714285714,107.70535714285714,107.70535714285714
104,110,110,2,1.8928992582915947,103.03571428571428,108.84821428571428,108.84821428571428
104,110,110,2,1.8928992582915947,103.03571428571428,108.84821428571428,108.84821428571428
95,101,101,3,0.5997946874488309,95.45982142857143,101.27232142857143,101.27232142857143
94,100,98,5,2.218543393657373,93.87053571428572,99.68303571428572,95.80803571428572
91,97,93,5,4.829463790507872,93.87053571428572,99.68303571428572,95.80803571428572
94,101,94,5,2.240568917765108,93.87053571428572,99.68303571428572,95.80803571428572
97,103,99,4,2.130432731265878,95.63392857142857,101.44642857142857,99.50892857142857
93,99,97,5,1.6263914274414717,93.87053571428572,99.68303571428572,95.80803571428572
90,96,94,5,5.64046025891488,93.87053571428572,99.68303571428572,95.80803571428572
86,92,90,5,12.438152960759705,93.87053571428572,99.68303571428572,95.80803571428572
84,90,88,5,15.879360114522376,93.87053571428572,99.68303571428572,95.80803571428572
87,93,91,5,10.723079538525353,93.87053571428572,99.68303571428572,95.80803571428572
89,95,93,5,7.316967009500073,93.87053571428572,99.68303571428572,95.80803571428572
92,98,96,5,2.5235616419991493,93.87053571428572,99.68303571428572,95.80803571428572
91,96,92,5,6.025434703070771,93.87053571428572,99.68303571428572,95.80803571428572
81,86,80,5,24.551377742914056,93.87053571428572,99.68303571428572,95.80803571428572
90,95,89,5,9.124758654552283,93.87053571428572,99.68303571428572,95.80803571428572
81,86,80,5,24.551377742914056,93.87053571428572,99.68303571428572,95.80803571428572
74,77,70,5,39.691472714149995,93.87053571428572,99.68303571428572,95.80803571428572
74,75,67,5,42.825148725497385,93.87053571428572,99.68303571428572,95.80803571428572
78,78,68,5,38.66930038069475,93.87053571428572,99.68303571428572,95.80803571428572
79,77,65,5,41.046169202717486,93.87053571428572,99.68303571428572,95.80803571428572
74,74,64,5,45.455556855848286,93.87053571428572,99.68303571428572,95.80803571428572
76,76,66,5,42.056643000884264,93.87053571428572,99.68303571428572,95.80803571428572
75,75,65,5,43.7548218461639,93.87053571428572,99.68303571428572,95.80803571428572
74,74,66,5,44.07919584359625,93.87053571428572,99.68303571428572,95.80803571428572
77,76,72,5,37.58089568522586,93.87053571428572,99.68303571428572,95.80803571428572
84,84,84,5,21.97304694238827,93.87053571428572,99.68303571428572,95.80803571428572
98,102,101,0,2.141480212376477,96.875,102.6875,102.6875
85,89,88,5,15.930444992111303,93.87053571428572,99.68303571428572,95.80803571428572
95,99,98,5,2.558697869921491,93.87053571428572,99.68303571428572,95.80803571428572
88,92,91,5,10.798584851245144,93.87053571428572,99.68303571428572,95.80803571428572
81,86,82,5,23.313901565763565,93.87053571428572,99.68303571428572,95.80803571428572
84,89,83,5,19.38041553264823,93.87053571428572,99.68303571428572,95.80803571428572
80,85,81,5,25.04518357896039,93.87053571428572,99.68303571428572,95.80803571428572
79,84,80,5,26.77656502969605,93.87053571428572,99.68303571428572,95.80803571428572
100,104,103,0,3.4038122010475256,96.875,102.6875,102.6875
92,94,93,5,6.609149972649248,93.87053571428572,99.68303571428572,95.80803571428572
75,75,73,5,38.54290937852215,93.87053571428572,99.68303571428572,95.80803571428572
78,75,70,5,39.07916149766996,93.87053571428572,99.68303571428572,95.80803571428572
77,74,65,5,43.51285285247303,93.87053571428572,99.68303571428572,95.80803571428572
75,72,63,5,46.891521535693414,93.87053571428572,99.68303571428572,95.80803571428572
74,71,62,5,48.5853682317847,93.87053571428572,99.68303571428572,95.80803571428572
73,70,61,5,50.28181799123643,93.87053571428572,99.68303571428572,95.80803571428572
70,70,60,5,52.279063746571765,93.87053571428572,99.68303571428572,95.80803571428572
72,74,63,5,47.056411501101216,93.87053571428572,99.68303571428572,95.80803571428572
75,78,67,5,40.695872980520825,93.87053571428572,99.68303571428572,95.80803571428572
70,74,60,5,50.1162271176096,93.87053571428572,99.68303571428572,95.80803571428572
70,73,62,5,49.24195517112675,93.87053571428572,99.68303571428572,95.80803571428572
76,76,68,5,40.66360876320109,93.87053571428572,99.68303571428572,95.80803571428572
74,71,64,5,47.21552566011492,93.87053571428572,99.68303571428572,95.80803571428572
77,74,67,5,42.12049644180168,93.87053571428572,99.68303571428572,95.80803571428572
77,74,65,5,43.51285285247303,93.87053571428572,99.68303571428572,95.80803571428572
72,69,60,5,51.98061595238693,93.87053571428572,99.68303571428572,95.80803571428572
72,72,62,5,48.86362734843459,93.87053571428572,99.68303571428572,95.80803571428572
72,72,62,5,48.86362734843459,93.87053571428572,99.68303571428572,95.80803571428572
72,73,65,5,46.25407865185944,93.87053571428572,99.68303571428572,95.80803571428572
76,77,69,5,39.402372197490116,93.87053571428572,99.68303571428572,95.80803571428572
77,78,70,5,37.693815414518966,93.87053571428572,99.68303571428572,95.80803571428572
75,77,66,5,41.94205789543269,93.87053571428572,99.68303571428572,95.80803571428572
77,78,70,5,37.693815414518966,93.87053571428572,99.68303571428572,95.80803571428572
78,83,76,5,30.373604714636198,93.87053571428572,99.68303571428572,95.80803571428572
82,91,86,5,17.677734355182466,93.87053571428572,99.68303571428572,95.80803571428572
86,98,98,5,8.341621489569953,93.87053571428572,99.68303571428572,95.80803571428572
103,109,105,7,1.9352305256738795,101.96875,107.78125,103.90625
88,88,80,5,20.514641264670285,93.87053571428572,99.68303571428572,95.80803571428572
75,71,60,5,49.60876008979346,93.87053571428572,99.68303571428572,95.80803571428572
76,69,59,5,51.14329106054701,93.87053571428572,99.68303571428572,95.80803571428572
73,73,65,5,45.789722869917306,93.87053571428572,99.68303571428572,95.80803571428572
74,76,71,5,39.63789861001858,93.87053571428572,99.68303571428572,95.80803571428572
79,80,74,5,32.92635948712302,93.87053571428572,99.68303571428572,95.80803571428572
75,76,70,5,39.787410147157274,93.87053571428572,99.68303571428572,95.80803571428572
77,78,72,5,36.353701017182345,93.87053571428572,99.68303571428572,95.80803571428572
85,86,80,5,22.711359786700793,93.87053571428572,99.68303571428572,95.80803571428572
82,84,81,5,24.620015212734042,93.87053571428572,99.68303571428572,95.80803571428572
88,94,94,5,8.368337806678449,93.87053571428572,99.68303571428572,95.80803571428572
96,102,102,3,1.1622500142668346,95.45982142857143,101.27232142857143,101.27232142857143
96,100,103,3,2.212570440190802,95.45982142857143,101.27232142857143,101.27232142857143
96,95,101,3,6.3014258666436875,95.45982142857143,101.27232142857143,101.27232142857143
93,92,97,5,7.82353175204493,93.87053571428572,99.68303571428572,95.80803571428572
89,89,89,5,13.571982924533426,93.87053571428572,99.68303571428572,95.80803571428572
78,78,76,5,33.38242382607691,93.87053571428572,99.68303571428572,95.80803571428572
88,87,85,5,17.667377295564474,93.87053571428572,99.68303571428572,95.80803571428572
80,79,75,5,32.45233547291604,93.87053571428572,99.68303571428572,95.80803571428572
79,79,69,5,36.980962367773564,93.87053571428572,99.68303571428572,95.80803571428572
77,77,69,5,38.95902800842149,93.87053571428572,99.68303571428572,95.80803571428572
78,75,70,5,39.07916149766996,93.87053571428572,99.68303571428572,95.80803571428572
75,72,63,5,46.891521535693414,93.87053571428572,99.68303571428572,95.80803571428572
75,72,63,5,46.891521535693414,93.87053571428572,99.68303571428572,95.80803571428572
68,64,53,5,61.44177388102239,93.87053571428572,99.68303571428572,95.80803571428572
76,69,61,5,49.72327500926186,93.87053571428572,99.68303571428572,95.80803571428572
75,66,57,5,54.74219258556654,93.87053571428572,99.68303571428572,95.80803571428572
72,68,59,5,53.26318219602247,93.87053571428572,99.68303571428572,95.80803571428572
78,76,64,5,42.71429761220273,93.87053571428572,99.68303571428572,95.80803571428572
70,70,60,5,52.279063746571765,93.87053571428572,99.68303571428572,95.80803571428572
75,76,71,5,39.146161175644565,93.87053571428572,99.68303571428572,95.80803571428572
68,75,67,5,45.91775029258728,93.87053571428572,99.68303571428572,95.80803571428572
70,82,72,5,38.069867243430195,93.87053571428572,99.68303571428572,95.80803571428572
76,87,79,5,27.617485515848703,93.87053571428572,99.68303571428572,95.80803571428572
77,87,86,5,23.27384658344085,93.87053571428572,99.68303571428572,95.80803571428572
97,106,103,0,3.329555150466801,96.875,102.6875,102.6875
82,87,80,5,23.487507450091694,93.87053571428572,99.68303571428572,95.80803571428572
79,84,77,5,28.65017712118471,93.87053571428572,99.68303571428572,95.80803571428572
90,92,87,5,12.312253150690333,93.87053571428572,99.68303571428572,95.80803571428572
100,101,93,6,6.498259738093311,97.91964285714286,104.70089285714286,97.91964285714286
93,93,81,5,16.269564238289448,93.87053571428572,99.68303571428572,95.80803571428572
78,78,68,5,38.66930038069475,93.87053571428572,99.68303571428572,95.80803571428572
69,72,61,5,50.95579813290114,93.87053571428572,99.68303571428572,95.80803571428572
69,73,59,5,51.82045382654944,93.87053571428572,99.68303571428572,95.80803571428572
69,73,58,5,52.53546903015251,93.87053571428572,99.68303571428572,95.80803571428572
85,91,77,5,22.534944430901692,93.87053571428572,99.68303571428572,95.80803571428572
75,77,64,5,43.38626929526173,93.87053571428572,99.68303571428572,95.80803571428572
76,76,64,5,43.497050053549266,93.87053571428572,99.68303571428572,95.80803571428572
74,74,62,5,46.87685774379933,93.87053571428572,99.68303571428572,95.80803571428572
77,75,63,5,44.38732290631574,93.87053571428572,99.68303571428572,95.80803571428572
78,76,64,5,42.71429761220273,93.87053571428572,99.68303571428572,95.80803571428572
80,76,64,5,42.012249138158325,93.87053571428572,99.68303571428572,95.80803571428572
81,78,61,5,42.981438757290164,93.87053571428572,99.68303571428572,95.80803571428572
76,73,54,5,52.71861428312015,93.87053571428572,99.68303571428572,95.80803571428572
97,103,103,0,0.4592793267718459,96.875,102.6875,102.6875
95,101,101,3,0.5997946874488309,95.45982142857143,101.27232142857143,101.27232142857143
99,105,105,0,3.9001201904556737,96.875,102.6875,102.6875
99,105,105,0,3.9001201904556737,96.875,102.6875,102.6875
94,100,100,4,2.236745255216759,95.63392857142857,101.44642857142857,99.50892857142857
