red,green,blue,red_shift,green_shift,blue_shift
96.875,102.6875,102.6875,0,0,0
100.87698412698413,106.68948412698413,106.68948412698413,0,0,0
101.00396825396825,106.81646825396825,106.81646825396825,0,0,0
92.41220238095238,98.22470238095238,98.22470238095238,0,0,0
91.5704365079365,97.3829365079365,95.4454365079365,0,0,0
88.79117063492063,94.60367063492063,90.72867063492063,0,0,0
91.82440476190476,98.60565476190476,91.82440476190476,0,0,0
94.85763888888889,100.67013888888889,96.79513888888889,0,0,0
91.10962301587301,96.92212301587301,94.98462301587301,0,0,0
88.33035714285714,94.14285714285714,92.20535714285714,0,0,0
84.58234126984127,90.39484126984127,88.45734126984127,0,0,0
82.77182539682539,88.58432539682539,86.64682539682539,0,0,0
85.80505952380952,91.61755952380952,89.68005952380952,0,0,0
87.86954365079364,93.68204365079364,91.74454365079364,0,0,0
90.90277777777777,96.71527777777777,94.77777777777777,0,0,0
90.0610119047619,94.9047619047619,91.0297619047619,0,0,0
80.50049603174602,85.34424603174602,79.53174603174602,0,0,0
89.34623015873015,94.18998015873015,88.37748015873015,0,0,0
80.75446428571428,85.59821428571428,79.78571428571428,0,0,0
74.1001984126984,77.0064484126984,70.2251984126984,0,0,0
74.22718253968253,75.19593253968253,67.44593253968253,0,0,0
78.22916666666666,78.22916666666666,68.54166666666666,0,0,0
79.3249007936508,77.3874007936508,65.7624007936508,0,0,0
74.60813492063492,74.60813492063492,64.92063492063492,0,0,0
76.67261904761905,76.67261904761905,66.98511904761905,0,0,0
75.83085317460318,75.83085317460318,66.14335317460318,0,0,0
74.9890873015873,74.9890873015873,67.2390873015873,0,0,0
78.02232142857143,77.05357142857143,73.17857142857143,0,0,0
84.93055555555556,84.93055555555556,84.93055555555556,0,0,0
98.62003968253968,102.49503968253968,101.52628968253968,0,0,0
86.15327380952381,90.02827380952381,89.05952380952381,0,0,0
95.96775793650794,99.84275793650794,98.87400793650794,0,0,0
89.31349206349206,93.18849206349206,92.21974206349206,0,0,0
82.65922619047619,87.50297619047619,83.62797619047619,0,0,0
85.69246031746032,90.53621031746032,84.72371031746032,0,0,0
81.94444444444444,86.78819444444444,82.91319444444444,0,0,0
81.10267857142857,85.94642857142857,82.07142857142857,0,0,0
101.5734126984127,105.4484126984127,104.4796626984127,0,0,0
93.95039682539682,95.88789682539682,94.91914682539682,0,0,0
77.60863095238095,77.60863095238095,75.67113095238095,0,0,0
80.64186507936508,77.73561507936508,72.89186507936508,0,0,0
79.8000992063492,76.8938492063492,68.1750992063492,0,0,0
77.98958333333333,75.08333333333333,66.36458333333333,0,0,0
77.14781746031747,74.24156746031747,65.52281746031747,0,0,0
76.3060515873016,73.3998015873016,64.6810515873016,0,0,0
73.52678571428572,73.52678571428572,63.839285714285715,0,0,0
75.59126984126985,77.52876984126985,66.87251984126985,0,0,0
78.62450396825398,81.53075396825398,70.87450396825398,0,0,0
73.9077380952381,77.7827380952381,64.2202380952381,0,0,0
74.03472222222223,76.94097222222223,66.28472222222223,0,0,0
79.97420634920636,79.97420634920636,72.22420634920636,0,0,0
78.16369047619048,75.25744047619048,68.47619047619048,0,0,0
81.19692460317461,78.29067460317461,71.50942460317461,0,0,0
81.32390873015873,78.41765873015873,69.69890873015873,0,0,0
76.60714285714286,73.70089285714286,64.98214285714286,0,0,0
76.73412698412699,76.73412698412699,67.04662698412699,0,0,0
76.86111111111111,76.86111111111111,67.17361111111111,0,0,0
76.98809523809524,77.95684523809524,70.20684523809524,0,0,0
80.99007936507937,81.95882936507937,74.20882936507937,0,0,0
82.0858134920635,83.0545634920635,75.3045634920635,0,0,0
80.27529761904762,82.21279761904762,71.55654761904762,0,0,0
82.33978174603175,83.30853174603175,75.55853174603175,0,0,0
83.43551587301587,88.27926587301587,81.49801587301587,0,0,0
87.4375,96.15625,91.3125,0,0,0
