red,green,blue,closest_id,closest_dist,r_cluster,g_cluster,b_cluster
100,106,106,0,22.47355433887775,106.74175373898791,89.8899815611555,91.85515263265724
104,110,110,0,27.2243556610636,106.74175373898791,89.8899815611555,91.85515263265724
104,110,110,0,27.2243556610636,106.74175373898791,89.8899815611555,91.85515263265724
95,101,101,0,18.572278372631004,106.74175373898791,89.8899815611555,91.85515263265724
94,100,98,0,17.38746417240673,106.74175373898791,89.8899815611555,91.85515263265724
91,97,93,0,17.310859264466348,106.74175373898791,89.8899815611555,91.85515263265724
94,101,94,0,17.040691543645593,106.74175373898791,89.8899815611555,91.85515263265724
97,103,99,0,17.827596396613668,106.74175373898791,89.8899815611555,91.85515263265724
93,99,97,0,17.27129659904921,106.74175373898791,89.8899815611555,91.85515263265724
90,96,94,0,17.950459988789497,106.74175373898791,89.8899815611555,91.85515263265724
86,92,90,0,20.931175725972437,106.74175373898791,89.8899815611555,91.85515263265724
84,90,88,0,23.06646199577951,106.74175373898791,89.8899815611555,91.85515263265724
87,93,91,0,20.003508227456916,106.74175373898791,89.8899815611555,91.85515263265724
89,95,93,0,18.498453710370875,106.74175373898791,89.8899815611555,91.85515263265724
92,98,96,0,17.328342738932946,106.74175373898791,89.8899815611555,91.85515263265724
91,96,92,0,16.886566165499303,106.74175373898791,89.8899815611555,91.85515263265724
81,86,80,0,28.606196637239762,106.74175373898791,89.8899815611555,91.85515263265724
90,95,89,0,17.7355716924495,106.74175373898791,89.8899815611555,91.85515263265724
81,86,80,0,28.606196637239762,106.74175373898791,89.8899815611555,91.85515263265724
74,77,70,0,41.42247891119268,106.74175373898791,89.8899815611555,91.85515263265724
74,75,67,0,43.72084858724459,106.74175373898791,89.8899815611555,91.85515263265724
78,78,68,0,39.19857620685497,106.74175373898791,89.8899815611555,91.85515263265724
79,77,65,0,40.705721318813346,106.74175373898791,89.8899815611555,91.85515263265724
74,74,64,0,45.83037726341582,106.74175373898791,89.8899815611555,91.85515263265724
76,76,66,0,42.50265789778116,106.74175373898791,89.8899815611555,91.85515263265724
75,75,65,0,44.163895935949995,106.74175373898791,89.8899815611555,91.85515263265724
74,74,66,0,44.64306071022005,106.74175373898791,89.8899815611555,91.85515263265724
77,76,72,0,38.363141025025,106.74175373898791,89.8899815611555,91.85515263265724
84,84,84,0,24.770600896988032,106.74175373898791,89.8899815611555,91.85515263265724
98,102,101,0,17.512824968983697,106.74175373898791,89.8899815611555,91.85515263265724
85,89,88,0,22.09882631831554,106.74175373898791,89.8899815611555,91.85515263265724
95,99,98,0,16.081677959437652,106.74175373898791,89.8899815611555,91.85515263265724
88,92,91,0,18.879533814431745,106.74175373898791,89.8899815611555,91.85515263265724
81,86,82,0,27.836915696926603,106.74175373898791,89.8899815611555,91.85515263265724
84,89,83,0,24.421162102807962,106.74175373898791,89.8899815611555,91.85515263265724
80,85,81,0,29.272301778018758,106.74175373898791,89.8899815611555,91.85515263265724
79,84,80,0,30.73827300368388,106.74175373898791,89.8899815611555,91.85515263265724
100,104,103,0,19.202903079041363,106.74175373898791,89.8899815611555,91.85515263265724
92,94,93,0,15.346733540500322,106.74175373898791,89.8899815611555,91.85515263265724
75,75,73,0,39.80913541034149,106.74175373898791,89.8899815611555,91.85515263265724
78,75,70,0,39.05697960007815,106.74175373898791,89.8899815611555,91.85515263265724
77,74,65,0,43.10757070872563,106.74175373898791,89.8899815611555,91.85515263265724
75,72,63,0,46.478061535943844,106.74175373898791,89.8899815611555,91.85515263265724
74,71,62,0,48.16828811577783,106.74175373898791,89.8899815611555,91.85515263265724
73,70,61,0,49.86138541868031,106.74175373898791,89.8899815611555,91.85515263265724
70,70,60,0,52.538734126065755,106.74175373898791,89.8899815611555,91.85515263265724
72,74,63,0,47.87588955130012,106.74175373898791,89.8899815611555,91.85515263265724
75,78,67,0,42.03200214531611,106.74175373898791,89.8899815611555,91.85515263265724
