red,green,blue,red_total,green_total,blue_total,n_total,red_mean,green_mean,blue_mean
71.96703296703296,71.83516483516483,60.42857142857143,6549,6537,5499,91,71.96703296703296,71.83516483516483,60.42857142857143
76.01724137931035,69.84482758620689,61.275862068965516,4409,4051,3554,58,76.01724137931035,69.84482758620689,61.275862068965516
72.90714285714286,72.91428571428571,64.67142857142858,10207,10208,9054,140,72.90714285714286,72.91428571428571,64.67142857142858
75.90076335877863,73.6030534351145,62.091603053435115,9943,9642,8134,131,75.90076335877863,73.6030534351145,62.091603053435115
80.68181818181819,68.8409090909091,70.72727272727273,7100,6058,6224,88,80.68181818181819,68.8409090909091,70.72727272727273
76.16161616161617,74.18181818181819,67.16666666666667,15080,14688,13299,198,76.16161616161617,74.18181818181819,67.16666666666667
77.06030150753769,77.01005025125629,65.23115577889448,15335,15325,12981,199,77.06030150753769,77.01005025125629,65.23115577889448
73.76354679802955,77.64532019704434,68.94088669950739,14974,15762,13995,203,73.76354679802955,77.64532019704434,68.94088669950739
81.20161290322581,79.91935483870968,67.0241935483871,10069,9910,8311,124,81.20161290322581,79.91935483870968,67.0241935483871
77.88601036269431,78.83419689119171,70.47150259067358,30064,30430,27202,386,77.88601036269431,78.83419689119171,70.47150259067358
75.27570093457943,82.0607476635514,72.05607476635514,16109,17561,15420,214,75.27570093457943,82.0607476635514,72.05607476635514
80.88819875776397,81.68012422360249,73.86335403726709,26046,26301,23784,322,80.88819875776397,81.68012422360249,73.86335403726709
77.95426829268293,84.71951219512195,75.54878048780488,25569,27788,24780,328,77.95426829268293,84.71951219512195,75.54878048780488
87.80681818181819,86.38636363636364,70.125,7727,7602,6171,88,87.80681818181819,86.38636363636364,70.125
85.06306306306307,71.51351351351352,78.84684684684684,9442,7938,8752,111,85.06306306306307,71.51351351351352,78.84684684684684
79.48347107438016,86.51652892561984,79.75206611570248,19235,20937,19300,242,79.48347107438016,86.51652892561984,79.75206611570248
81.935,89.15,79.565,16387,17830,15913,200,81.935,89.15,79.565
83.972049689441,91.28571428571429,83.8975155279503,27039,29394,27015,322,83.972049689441,91.28571428571429,83.8975155279503
86.13375796178345,86.57961783439491,80.1656050955414,13523,13593,12586,157,86.13375796178345,86.57961783439491,80.1656050955414
86.78674351585015,94.60230547550432,88.657060518732,30115,32827,30764,347,86.78674351585015,94.60230547550432,88.657060518732
94.94594594594595,82.13513513513513,90.78378378378379,3513,3039,3359,37,94.94594594594595,82.13513513513513,90.78378378378379
92.13138686131387,94.47445255474453,83.24087591240875,12622,12943,11404,137,92.13138686131387,94.47445255474453,83.24087591240875
91.4220623501199,99.08872901678657,92.67146282973621,38123,41320,38644,417,91.4220623501199,99.08872901678657,92.67146282973621
92.7107438016529,72.42148760330579,84.55371900826447,11218,8763,10231,121,92.7107438016529,72.42148760330579,84.55371900826447
97.24657534246575,73.87671232876713,92.92465753424658,14198,10786,13567,146,97.24657534246575,73.87671232876713,92.92465753424658
101.45528455284553,75.78048780487805,99.88617886178862,12479,9321,12286,123,101.45528455284553,75.78048780487805,99.88617886178862
96.1375,104.3125,98.355,38455,41725,39342,400,96.1375,104.3125,98.355
106.91428571428571,101.0,75.05714285714286,3742,3535,2627,35,106.91428571428571,101.0,75.05714285714286
101.36190476190477,110.67936507936508,105.21269841269842,31929,34864,33142,315,101.36190476190477,110.67936507936508,105.21269841269842
109.69565217391305,80.19565217391305,78.73913043478261,5046,3689,3622,46,109.69565217391305,80.19565217391305,78.73913043478261
108.44144144144144,77.38738738738739,105.61261261261261,12037,8590,11723,111,108.44144144144144,77.38738738738739,105.61261261261261
108.3013698630137,76.28767123287672,95.73972602739725,7906,5569,6989,73,108.3013698630137,76.28767123287672,95.73972602739725
162.8139534883721,75.47093023255815,61.18313953488372,56008,25962,21047,344,162.8139534883721,75.47093023255815,61.18313953488372
120.38888888888889,79.30555555555556,95.63888888888889,4334,2855,3443,36,120.38888888888889,79.30555555555556,95.63888888888889
139.3272727272727,76.08181818181818,64.14545454545454,15326,8369,7056,110,139.3272727272727,76.08181818181818,64.14545454545454
112.61728395061728,80.62962962962963,113.06172839506173,9122,6531,9158,81,112.61728395061728,80.62962962962963,113.06172839506173
127.51162790697674,83.93023255813954,104.11627906976744,5483,3609,4477,43,127.51162790697674,83.93023255813954,104.11627906976744
118.96808510638297,77.35106382978724,109.15957446808511,11183,7271,10261,94,118.96808510638297,77.35106382978724,109.15957446808511
105.73214285714286,89.5,101.69642857142857,5921,5012,5695,56,105.73214285714286,89.5,101.69642857142857
121.36,114.06,88.42,6068,5703,4421,50,121.36,114.06,88.42
142.51724137931035,85.37931034482759,107.20689655172414,4133,2476,3109,29,142.51724137931035,85.37931034482759,107.20689655172414
125.46875,80.20833333333333,114.9375,12045,7700,11034,96,125.46875,80.20833333333333,114.9375
139.55555555555554,93.94444444444444,88.38888888888889,2512,1691,1591,18,139.55555555555554,93.94444444444444,88.38888888888889
158.6,107.53333333333333,80.0,2379,1613,1200,15,158.6,107.53333333333333,80.0
166.0561797752809,84.34831460674157,75.75280898876404,14779,7507,6742,89,166.0561797752809,84.34831460674157,75.75280898876404
186.81984334203656,78.02872062663185,66.72845953002611,71552,29885,25557,383,186.81984334203656,78.02872062663185,66.72845953002611
140.46666666666667,108.93333333333334,106.73333333333333,2107,1634,1601,15,140.46666666666667,108.93333333333334,106.73333333333333
138.66233766233765,127.07792207792208,91.53246753246754,10677,9785,7048,77,138.66233766233765,127.07792207792208,91.53246753246754
117.3917525773196,86.31958762886597,119.98969072164948,11387,8373,11639,97,117.3917525773196,86.31958762886597,119.98969072164948
132.12790697674419,84.15116279069767,120.47674418604652,11363,7237,10361,86,132.12790697674419,84.15116279069767,120.47674418604652
106.14179104477611,116.02611940298507,112.48134328358209,28446,31095,30145,268,106.14179104477611,116.02611940298507,112.48134328358209
126.8082191780822,86.65753424657534,131.3013698630137,18514,12652,19170,146,126.8082191780822,86.65753424657534,131.3013698630137
139.3783783783784,89.83783783783784,127.93243243243244,10314,6648,9467,74,139.3783783783784,89.83783783783784,127.93243243243244
121.90384615384616,99.53846153846153,121.71153846153847,6339,5176,6329,52,121.90384615384616,99.53846153846153,121.71153846153847
111.77702702702703,121.8445945945946,118.25,16543,18033,17501,148,111.77702702702703,121.8445945945946,118.25
129.84444444444443,100.57777777777778,136.35555555555555,5843,4526,6136,45,129.84444444444443,100.57777777777778,136.35555555555555
135.20673076923077,90.16346153846153,138.25480769230768,28123,18754,28757,208,135.20673076923077,90.16346153846153,138.25480769230768
131.45714285714286,112.77142857142857,129.5142857142857,4601,3947,4533,35,131.45714285714286,112.77142857142857,129.5142857142857
118.45,128.0625,121.65,9476,10245,9732,80,118.45,128.0625,121.65
139.35,95.55,149.15833333333333,16722,11466,17899,120,139.35,95.55,149.15833333333333
143.08333333333334,98.79166666666667,123.29166666666667,3434,2371,2959,24,143.08333333333334,98.79166666666667,123.29166666666667
148.21678321678323,96.74125874125875,147.25174825174824,21195,13834,21057,143,148.21678321678323,96.74125874125875,147.25174825174824
122.86842105263158,133.18421052631578,130.23684210526315,4669,5061,4949,38,122.86842105263158,133.18421052631578,130.23684210526315
138.79591836734693,107.71428571428571,142.69387755102042,6801,5278,6992,49,138.79591836734693,107.71428571428571,142.69387755102042
140.64705882352942,132.64705882352942,107.70588235294117,2391,2255,1831,17,140.64705882352942,132.64705882352942,107.70588235294117
155.75,94.70833333333333,136.375,3738,2273,3273,24,155.75,94.70833333333333,136.375
133.46153846153845,138.26923076923077,134.1153846153846,3470,3595,3487,26,133.46153846153845,138.26923076923077,134.1153846153846
143.4468085106383,106.31914893617021,152.6595744680851,6742,4997,7175,47,143.4468085106383,106.31914893617021,152.6595744680851
151.859375,101.6171875,157.8828125,38876,26014,40418,256,151.859375,101.6171875,157.8828125
144.74193548387098,121.90322580645162,145.70967741935485,4487,3779,4517,31,144.74193548387098,121.90322580645162,145.70967741935485
160.85416666666666,110.66666666666667,164.91666666666666,23163,15936,23748,144,160.85416666666666,110.66666666666667,164.91666666666666
154.6315789473684,122.84210526315789,160.3684210526316,8814,7002,9141,57,154.6315789473684,122.84210526315789,160.3684210526316
156.4,122.95,118.0,3128,2459,2360,20,156.4,122.95,118.0
164.2,106.56,146.96,4105,2664,3674,25,164.2,106.56,146.96
167.64772727272728,124.4090909090909,173.01136363636363,14753,10948,15225,88,167.64772727272728,124.4090909090909,173.01136363636363
153.32876712328766,137.71917808219177,98.61643835616438,22386,20107,14398,146,153.32876712328766,137.71917808219177,98.61643835616438
,,,0,0,0,0,,,
156.88235294117646,140.1764705882353,154.44117647058823,5334,4766,5251,34,156.88235294117646,140.1764705882353,154.44117647058823
165.42727272727274,146.0818181818182,102.16363636363636,18197,16069,11238,110,165.42727272727274,146.0818181818182,102.16363636363636
154.61363636363637,146.45454545454547,111.6590909090909,6803,6444,4913,44,154.61363636363637,146.45454545454547,111.6590909090909
177.96341463414635,138.4390243902439,185.1951219512195,14593,11352,15186,82,177.96341463414635,138.4390243902439,185.1951219512195
167.35555555555555,148.2,167.06666666666666,7531,6669,7518,45,167.35555555555555,148.2,167.06666666666666
163.0125,153.7625,112.0,13041,12301,8960,80,163.0125,153.7625,112.0
167.66666666666666,141.16666666666666,138.0,2012,1694,1656,12,167.66666666666666,141.16666666666666,138.0
186.9375,121.0625,92.875,2991,1937,1486,16,186.9375,121.0625,92.875
173.85245901639345,153.64754098360655,108.20491803278688,21210,18745,13201,122,173.85245901639345,153.64754098360655,108.20491803278688
180.58024691358025,160.11111111111111,112.83333333333333,29254,25938,18279,162,180.58024691358025,160.11111111111111,112.83333333333333
173.23809523809524,161.85714285714286,125.80952380952381,3638,3399,2642,21,173.23809523809524,161.85714285714286,125.80952380952381
167.6290322580645,161.80645161290323,116.69354838709677,10393,10032,7235,62,167.6290322580645,161.80645161290323,116.69354838709677
195.16666666666666,161.66666666666666,142.66666666666666,1171,970,856,6,195.16666666666666,161.66666666666666,142.66666666666666
184.53254437869822,165.6094674556213,116.2603550295858,31186,27988,19648,169,184.53254437869822,165.6094674556213,116.2603550295858
175.10204081632654,171.16326530612244,121.73469387755102,8580,8387,5965,49,175.10204081632654,171.16326530612244,121.73469387755102
201.92857142857142,150.21428571428572,113.57142857142857,2827,2103,1590,14,201.92857142857142,150.21428571428572,113.57142857142857
182.33333333333334,169.0,128.16666666666666,5470,5070,3845,30,182.33333333333334,169.0,128.16666666666666
183.5,179.14705882352942,125.91176470588235,6239,6091,4281,34,183.5,179.14705882352942,125.91176470588235
188.5151515151515,169.54545454545453,119.8409090909091,24884,22380,15819,132,188.5151515151515,169.54545454545453,119.8409090909091
195.63636363636363,169.62121212121212,116.62121212121212,25824,22390,15394,132,195.63636363636363,169.62121212121212,116.62121212121212
177.08823529411765,165.5,171.14705882352942,6021,5627,5819,34,177.08823529411765,165.5,171.14705882352942
193.72268907563026,172.9327731092437,123.69747899159664,23053,20579,14720,119,193.72268907563026,172.9327731092437,123.69747899159664
187.40625,180.90625,132.6875,5997,5789,4246,32,187.40625,180.90625,132.6875
197.7175572519084,177.67175572519085,123.80916030534351,25901,23275,16219,131,197.7175572519084,177.67175572519085,123.80916030534351
187.4,172.2,141.7,1874,1722,1417,10,187.4,172.2,141.7
203.87417218543047,177.1523178807947,122.47019867549669,30785,26750,18493,151,203.87417218543047,177.1523178807947,122.47019867549669
199.52238805970148,177.97014925373134,131.01492537313433,13368,11924,8778,67,199.52238805970148,177.97014925373134,131.01492537313433
193.54545454545453,186.0,131.72727272727272,4258,4092,2898,22,193.54545454545453,186.0,131.72727272727272
195.07692307692307,180.23076923076923,145.69230769230768,2536,2343,1894,13,195.07692307692307,180.23076923076923,145.69230769230768
208.75675675675674,183.1891891891892,126.38378378378378,38620,33890,23381,185,208.75675675675674,183.1891891891892,126.38378378378378
197.1,186.95,138.65,3942,3739,2773,20,197.1,186.95,138.65
205.25510204081633,184.39795918367346,130.4795918367347,20115,18071,12787,98,205.25510204081633,184.39795918367346,130.4795918367347
205.92592592592592,189.1851851851852,139.7037037037037,5560,5108,3772,27,205.92592592592592,189.1851851851852,139.7037037037037
214.9191176470588,186.8235294117647,130.83823529411765,29229,25408,17794,136,214.9191176470588,186.8235294117647,130.83823529411765
212.72413793103448,189.17241379310346,138.48275862068965,6169,5486,4016,29,212.72413793103448,189.17241379310346,138.48275862068965
210.7625,190.5875,131.575,16861,15247,10526,80,210.7625,190.5875,131.575
216.52985074626866,193.07462686567163,132.3134328358209,29015,25872,17730,134,216.52985074626866,193.07462686567163,132.3134328358209
199.92307692307693,193.15384615384616,152.23076923076923,2599,2511,1979,13,199.92307692307693,193.15384615384616,152.23076923076923
221.03252032520325,196.79674796747966,136.02439024390245,27187,24206,16731,123,221.03252032520325,196.79674796747966,136.02439024390245
215.16216216216216,196.40540540540542,140.67567567567568,7961,7267,5205,37,215.16216216216216,196.40540540540542,140.67567567567568
211.125,193.0,151.25,3378,3088,2420,16,211.125,193.0,151.25
228.85,200.875,139.925,9154,8035,5597,40,228.85,200.875,139.925
225.36666666666667,203.03333333333333,145.76666666666668,6761,6091,4373,30,225.36666666666667,203.03333333333333,145.76666666666668
182.22222222222223,176.11111111111111,171.66666666666666,1640,1585,1545,9,182.22222222222223,176.11111111111111,171.66666666666666
,,,0,0,0,0,,,
218.8421052631579,200.05263157894737,149.05263157894737,4158,3801,2832,19,218.8421052631579,200.05263157894737,149.05263157894737
203.9090909090909,189.0,170.0,2243,2079,1870,11,203.9090909090909,189.0,170.0
189.44444444444446,174.88888888888889,184.27777777777777,3410,3148,3317,18,189.44444444444446,174.88888888888889,184.27777777777777
230.79310344827587,208.10344827586206,154.51724137931035,6693,6035,4481,29,230.79310344827587,208.10344827586206,154.51724137931035
219.88235294117646,203.41176470588235,159.94117647058823,3738,3458,2719,17,219.88235294117646,203.41176470588235,159.94117647058823
187.95744680851064,155.80851063829786,194.61702127659575,8834,7323,9147,47,187.95744680851064,155.80851063829786,194.61702127659575
225.7,205.8,167.2,2257,2058,1672,10,225.7,205.8,167.2
211.1875,198.25,179.625,3379,3172,2874,16,211.1875,198.25,179.625
245.3846153846154,210.5897435897436,146.92307692307693,9570,8213,5730,39,245.3846153846154,210.5897435897436,146.92307692307693
203.06666666666666,190.93333333333334,188.46666666666667,3046,2864,2827,15,203.06666666666666,190.93333333333334,188.46666666666667
221.69230769230768,206.0,179.53846153846155,2882,2678,2334,13,221.69230769230768,206.0,179.53846153846155
233.45454545454547,214.45454545454547,174.27272727272728,2568,2359,1917,11,233.45454545454547,214.45454545454547,174.27272727272728
194.68421052631578,185.31578947368422,189.0,3699,3521,3591,19,194.68421052631578,185.31578947368422,189.0
230.69230769230768,213.53846153846155,187.92307692307693,2999,2776,2443,13,230.69230769230768,213.53846153846155,187.92307692307693
216.85714285714286,203.92857142857142,191.14285714285714,3036,2855,2676,14,216.85714285714286,203.92857142857142,191.14285714285714
199.03846153846155,169.80769230769232,207.26923076923077,5175,4415,5389,26,199.03846153846155,169.80769230769232,207.26923076923077
230.41666666666666,215.58333333333334,198.66666666666666,2765,2587,2384,12,230.41666666666666,215.58333333333334,198.66666666666666
204.96363636363637,194.85454545454544,200.14545454545456,11273,10717,11008,55,204.96363636363637,194.85454545454544,200.14545454545456
213.71428571428572,202.17142857142858,201.17142857142858,7480,7076,7041,35,213.71428571428572,202.17142857142858,201.17142857142858
209.296875,199.921875,205.984375,13395,12795,13183,64,209.296875,199.921875,205.984375
217.74285714285713,206.37142857142857,207.45714285714286,7621,7223,7261,35,217.74285714285713,206.37142857142857,207.45714285714286
213.0121951219512,203.6951219512195,209.84146341463415,17467,16703,17207,82,213.0121951219512,203.6951219512195,209.84146341463415
216.08333333333334,205.76388888888889,212.98611111111111,15558,14815,15335,72,216.08333333333334,205.76388888888889,212.98611111111111
222.58620689655172,210.31034482758622,207.24137931034483,6455,6099,6010,29,222.58620689655172,210.31034482758622,207.24137931034483
219.08333333333334,207.71666666666667,213.11666666666667,13145,12463,12787,60,219.08333333333334,207.71666666666667,213.11666666666667
220.20238095238096,208.91666666666666,216.21428571428572,18497,17549,18162,84,220.20238095238096,208.91666666666666,216.21428571428572
222.57777777777778,211.17777777777778,213.73333333333332,10016,9503,9618,45,222.57777777777778,211.17777777777778,213.73333333333332
227.1,213.4,209.4,4542,4268,4188,20,227.1,213.4,209.4
223.16091954022988,211.77011494252875,218.57471264367817,19415,18424,19016,87,223.16091954022988,211.77011494252875,218.57471264367817
225.28846153846155,213.5,216.57692307692307,11715,11102,11262,52,225.28846153846155,213.5,216.57692307692307
225.6231884057971,214.07246376811594,220.6231884057971,15568,14771,15223,69,225.6231884057971,214.07246376811594,220.6231884057971
230.06382978723406,217.31914893617022,215.29787234042553,10813,10214,10119,47,230.06382978723406,217.31914893617022,215.29787234042553
228.5681818181818,216.0909090909091,220.6590909090909,10057,9508,9709,44,228.5681818181818,216.0909090909091,220.6590909090909
228.90697674418604,216.86046511627907,223.41860465116278,9843,9325,9607,43,228.90697674418604,216.86046511627907,223.41860465116278
240.66666666666666,224.83333333333334,208.5,1444,1349,1251,6,240.66666666666666,224.83333333333334,208.5
231.125,220.66666666666666,219.54166666666666,5547,5296,5269,24,231.125,220.66666666666666,219.54166666666666
231.17073170731706,218.41463414634146,225.8048780487805,9478,8955,9258,41,231.17073170731706,218.41463414634146,225.8048780487805
237.02857142857144,221.65714285714284,219.45714285714286,8296,7758,7681,35,237.02857142857144,221.65714285714284,219.45714285714286
233.05714285714285,220.11428571428573,227.6,8157,7704,7966,35,233.05714285714285,220.11428571428573,227.6
234.85,221.95,229.9,4697,4439,4598,20,234.85,221.95,229.9
235.85714285714286,224.14285714285714,225.35714285714286,3302,3138,3155,14,235.85714285714286,224.14285714285714,225.35714285714286
,,,0,0,0,0,,,
237.66666666666666,225.66666666666666,230.66666666666666,713,677,692,3,237.66666666666666,225.66666666666666,230.66666666666666
240.0,228.0,230.0,240,228,230,1,240.0,228.0,230.0
240.0,227.0,234.0,240,227,234,1,240.0,227.0,234.0
238.0,234.0,233.0,238,234,233,1,238.0,234.0,233.0
242.33333333333334,230.0,234.33333333333334,727,690,703,3,242.33333333333334,230.0,234.33333333333334
,,,0,0,0,0,,,
,,,0,0,0,0,,,
,,,0,0,0,0,,,
,,,0,0,0,0,,,
,,,0,0,0,0,,,
,,,0,0,0,0,,,
,,,0,0,0,0,,,
,,,0,0,0,0,,,
,,,0,0,0,0,,,
,,,0,0,0,0,,,
,,,0,0,0,0,,,
,,,0,0,0,0,,,
,,,0,0,0,0,,,
,,,0,0,0,0,,,
,,,0,0,0,0,,,
,,,0,0,0,0,,,
,,,0,0,0,0,,,
,,,0,0,0,0,,,
,,,0,0,0,0,,,
,,,0,0,0,0,,,
