red,green,blue,closest_id,closest_dist
86,88,83,5,12.592838781078784
82,89,81,4,14.617570364361693
89,99,90,5,8.080754719127698
81,91,83,5,15.568670315836432
81,90,85,5,14.703261529693654
80,86,82,4,13.212938065573796
76,79,72,4,2.8078665800801454
77,80,71,4,1.8273520530173095
73,78,71,4,5.662482808361413
76,79,70,4,2.6978006173083053
68,70,57,4,19.631505972944108
67,70,59,4,18.871204397592372
80,80,70,4,1.9170800655457743
79,76,67,4,4.9368829812819435
77,75,63,4,8.973465800011079
78,75,66,4,6.3491516138736035
81,81,71,4,3.1203018015298603
84,84,74,4,7.994970006033982
77,77,67,4,4.63593937761922
71,73,62,4,13.121938705514312
73,73,61,4,12.831274213128973
74,75,61,4,11.58784398284466
77,75,60,4,11.68820382363328
75,74,56,4,16.086155025856637
95,101,101,5,12.527368457384348
88,94,94,5,6.397045264452407
88,94,94,5,6.397045264452407
100,106,106,5,20.489051379517498
98,103,106,5,18.12338611445706
98,103,106,5,18.12338611445706
94,100,100,5,11.061722617837622
92,98,98,5,8.438909934808203
88,94,92,5,5.964925806834711
96,102,100,5,12.655685102978266
87,93,91,5,6.856171430758921
87,93,91,5,6.856171430758921
85,91,89,5,9.373397479130979
92,98,96,5,7.062106814074279
85,91,89,5,9.373397479130979
87,92,88,5,7.775273005450815
91,96,90,5,4.626665629503989
83,88,82,4,14.965880474751712
78,83,77,4,7.326127326901098
85,88,81,5,14.624460854438228
78,79,71,4,0.5834700273064007
73,73,63,4,11.368710766542108
76,74,62,4,10.51009044247722
75,75,65,4,7.96051249626087
73,73,63,4,11.368710766542108
74,74,62,4,11.167035653539665
76,76,66,4,6.279398582511145
75,75,65,4,7.96051249626087
76,77,71,4,3.2900226631000318
84,89,83,5,13.615919450981567
78,83,79,4,9.070729197299903
81,85,84,4,14.635195271419143
80,84,83,4,13.19575133433681
86,90,91,5,8.308180881395
90,94,95,5,5.22674682095173
80,84,83,4,13.19575133433681
82,89,81,4,14.617570364361693
112,118,108,7,21.814369585441973
84,90,80,4,15.264603567142295
75,77,66,4,6.358429429579652
75,73,61,4,12.09962452946923
75,73,60,4,12.926636084989108
76,74,61,4,11.364814465210598
73,71,56,4,17.786786084144758
73,69,57,4,17.997663185983015
74,68,54,4,20.664174845902117
89,88,70,4,13.770243515811108
90,94,79,5,13.28849489050762
91,102,88,5,10.358612396219257
80,88,77,4,10.946398414554553
90,93,84,5,8.56733756858135
75,76,68,4,5.491554898934583
74,71,64,4,11.518392394647167
75,72,63,4,11.141295443134128
72,69,60,4,16.184721254518063
72,69,60,4,16.184721254518063
74,74,64,4,9.659641393354516
72,73,65,4,10.675856553141761
74,75,67,4,7.2177619698279685
77,78,70,4,2.0686589660568577
77,79,68,4,3.2483533552832
80,83,72,4,4.349309258909647
77,82,76,4,6.132785195573828
77,86,83,4,14.079976984094916
90,100,99,5,11.010869309978819
99,105,103,5,17.489600481572175
100,106,104,5,19.143128746317768
97,98,92,5,6.164745041666461
76,74,62,4,10.51009044247722
68,68,60,4,18.749616910206054
86,87,81,5,14.411741612476414
77,78,72,4,2.2102797285930413
74,75,69,4,6.379817741430927
75,76,70,4,4.771075535850834
80,81,75,4,4.802978091078685
77,79,76,4,5.382912386794646
82,88,86,5,13.933442529486936
95,101,101,5,12.527368457384348
91,95,98,5,7.296162262301131
93,93,95,5,3.445009934642873
83,83,83,4,13.52362343628271
84,85,80,4,12.190813805626055
73,74,69,4,7.742349794432583
77,76,72,4,3.6233222532920157
77,76,72,4,3.6233222532920157
76,76,66,4,6.279398582511145
72,72,64,4,11.823387150015636
76,73,68,4,7.169485659911914
75,72,63,4,11.141295443134128
74,71,62,4,12.80887882666878
73,71,59,4,15.371361001690724
70,67,58,4,19.591401873694842
76,76,66,4,6.279398582511145
81,81,73,4,3.787118943657882
