red,green,blue,closest_id,closest_dist
89,95,93,44,3.7514770043884966
88,94,94,44,5.446375915116826
84,90,88,43,4.0831572379063745
91,96,92,44,2.1902412995439664
89,94,88,43,3.7073524496726518
83,88,82,41,3.26084949208965
78,83,77,40,3.9737520321893944
76,79,72,38,2.131795217841349
72,73,65,35,2.62829233627368
76,76,66,36,1.2891934807968999
75,73,61,34,1.547637961687585
74,74,64,35,2.480201376054878
77,77,67,36,1.4640701186796667
80,80,70,38,3.614325364890715
75,75,65,36,2.67965265462667
76,75,70,37,2.3788157490264137
87,87,85,42,5.49962078694274
88,93,89,43,3.5482735687407074
81,85,84,41,4.367469176458532
86,90,89,43,4.18659703293907
87,91,92,43,6.335775607416944
82,86,85,41,5.122008402343453
84,89,83,42,3.871235307487318
79,85,75,40,1.542607539088755
85,87,82,42,3.7038427718464106
104,106,103,47,4.775320458368523
91,91,89,43,6.125977041763565
76,75,70,37,2.3788157490264137
77,74,67,36,3.232752829229966
76,73,64,35,2.4714207664650956
76,74,62,34,2.99248924357243
76,74,62,34,2.99248924357243
76,73,64,35,2.4714207664650956
72,70,58,31,3.1414787742222487
73,73,61,34,1.1912626517408125
84,88,74,40,4.714810748184388
87,93,81,42,3.240282565710627
73,79,67,36,4.603651837929602
75,76,68,36,3.1787238990098197
75,72,65,35,1.0147215063009687
77,74,67,36,3.232752829229966
73,70,61,34,2.291646262100685
75,72,63,34,2.0907558000590183
73,70,61,34,2.291646262100685
72,72,62,34,1.8862297543761168
73,74,66,35,2.2153827219952222
75,76,68,36,3.1787238990098197
75,76,68,36,3.1787238990098197
77,79,68,36,3.240829899361226
77,80,69,38,2.5760978580247134
79,84,77,40,3.000690578601402
79,88,85,41,4.871737463053318
90,102,102,46,7.499057551357091
104,110,106,47,4.342957184125767
101,104,97,46,6.226250977692552
84,81,72,39,5.25379842389404
73,69,58,31,4.066393433443892
70,70,62,31,3.1201851796897477
74,76,71,37,4.559078980389052
71,72,66,35,3.4394272394324243
75,76,70,37,3.4379767172053364
75,76,70,37,3.4379767172053364
82,83,77,40,3.463558691601362
83,85,82,41,3.9213322358457297
88,94,92,44,4.411321636000295
97,103,103,46,6.912935204913308
102,106,109,47,6.41231795887941
94,93,98,44,9.473561973324667
84,84,86,41,7.5223057961075295
90,90,90,43,6.354004866912236
80,80,78,39,5.6256732402112615
78,77,73,37,3.5844692131792466
77,76,72,37,2.6224330634763153
76,76,66,36,1.2891934807968999
75,75,67,36,2.995954826282483
77,74,69,37,2.061727040809383
75,72,63,34,2.0907558000590183
75,72,63,34,2.0907558000590183
72,68,57,31,3.8386919068291494
76,72,63,34,2.8034439700112435
73,69,58,31,4.066393433443892
76,71,65,35,2.1956693929587345
74,74,62,34,1.9947218647903635
77,79,68,36,3.240829899361226
86,88,83,42,3.329763859382602
82,89,81,41,2.512067862900751
89,99,90,44,2.136691281667723
81,91,83,41,4.61434484099998
81,90,85,41,5.428057021220574
80,86,82,41,2.111146142990492
76,79,72,38,2.131795217841349
77,80,71,38,1.0000949697681702
73,78,71,38,4.784864344018638
76,79,70,38,2.486089514956202
68,70,57,31,2.408780235351955
67,70,59,31,2.1761331658599223
80,80,70,38,3.614325364890715
79,76,67,36,2.760153409899482
77,75,63,36,3.176667078985674
78,75,66,36,2.2664874508142048
81,81,71,38,4.228817413352441
84,84,74,40,3.685270552798196
77,77,67,36,1.4640701186796667
71,73,62,34,2.965183374946533
73,73,61,34,1.1912626517408125
74,75,61,34,2.8900036435097336
77,75,60,33,4.157225698732758
75,74,56,33,2.999468490331215
95,101,101,46,4.874598122429687
88,94,94,44,5.446375915116826
88,94,94,44,5.446375915116826
100,106,106,47,3.9674750478083727
98,103,106,47,7.0337644649345314
98,103,106,47,7.0337644649345314
94,100,100,46,4.555021812146198
92,98,98,46,5.720249768759478
88,94,92,44,4.411321636000295
96,102,100,46,3.7950172981683843
87,93,91,43,5.032413444626748
87,93,91,43,5.032413444626748
85,91,89,43,3.6819166719067433
92,98,96,46,5.508922191239201
85,91,89,43,3.6819166719067433
87,92,88,43,2.388704244821092
91,96,90,44,1.610560435906623
83,88,82,41,3.26084949208965
78,83,77,40,3.9737520321893944
85,88,81,42,2.5758256523932705
78,79,71,38,2.2787433272668296
73,73,63,34,2.0292045975539232
76,74,62,34,2.99248924357243
75,75,65,36,2.67965265462667
73,73,63,34,2.0292045975539232
74,74,62,34,1.9947218647903635
76,76,66,36,1.2891934807968999
75,75,65,36,2.67965265462667
76,77,71,37,3.1290491009030292
84,89,83,42,3.871235307487318
78,83,79,41,5.04208420142622
81,85,84,41,4.367469176458532
80,84,83,41,4.232564700149759
86,90,91,43,5.76695025105488
90,94,95,44,5.691278668734065
80,84,83,41,4.232564700149759
82,89,81,41,2.512067862900751
112,118,108,58,7.629565708677917
84,90,80,42,2.6735456029847446
75,77,66,36,1.8814928842891652
75,73,61,34,1.547637961687585
75,73,60,34,2.011442508202954
76,74,61,34,2.933548972873298
73,71,56,31,5.202777036246022
73,69,57,31,4.434962106815452
74,68,54,32,5.813339993067668
89,88,70,40,10.144616052744345
90,94,79,42,5.489130625605169
91,102,88,44,5.25221618332746
80,88,77,41,3.4378036740245657
90,93,84,43,4.500589468012805
75,76,68,36,3.1787238990098197
74,71,64,35,2.242690289663222
75,72,63,34,2.0907558000590183
72,69,60,31,3.07715597409181
72,69,60,31,3.07715597409181
74,74,64,35,2.480201376054878
72,73,65,35,2.62829233627368
74,75,67,35,2.984613979213218
77,78,70,37,3.0443324013837474
77,79,68,36,3.240829899361226
80,83,72,40,3.229097218990631
77,82,76,38,4.728115604191663
77,86,83,41,4.4060707865618856
90,100,99,46,6.180789293722715
99,105,103,47,4.441890031371056
100,106,104,47,3.2021785178558755
97,98,92,46,6.712048457486327
76,74,62,34,2.99248924357243
68,68,60,31,2.033606539022617
86,87,81,42,3.006382544651244
77,78,72,38,2.9558470958117486
74,75,69,35,4.222518174661863
75,76,70,37,3.4379767172053364
80,81,75,40,3.972757238366002
77,79,76,38,4.968642469897422
82,88,86,41,5.94707433834529
95,101,101,46,4.874598122429687
91,95,98,44,7.950328675967999
93,93,95,44,6.865164985895196
83,83,83,41,5.730140697031187
84,85,80,41,4.385508151190402
73,74,69,35,3.910310639906648
77,76,72,37,2.6224330634763153
77,76,72,37,2.6224330634763153
76,76,66,36,1.2891934807968999
72,72,64,35,3.0121650014929955
76,73,68,35,2.819822488346473
75,72,63,34,2.0907558000590183
74,71,62,34,1.3459016320074186
73,71,59,34,2.697325719221933
70,67,58,31,2.8051539866625728
76,76,66,36,1.2891934807968999
81,81,73,40,4.24824931111356
72,72,60,34,2.204381567014286
73,75,64,35,3.51569260857067
88,93,86,43,1.9987657681009912
90,95,88,44,3.446513856527522
99,104,97,46,4.311197740340682
81,86,79,41,2.004389874582552
76,81,74,38,2.711747297814126
83,86,77,40,3.678829734750164
75,77,66,36,1.8814928842891652
77,79,68,36,3.240829899361226
72,74,63,34,3.05812378093162
71,71,61,34,2.9996756614430153
72,74,63,34,3.05812378093162
73,75,64,35,3.51569260857067
75,75,67,36,2.995954826282483
72,73,65,35,2.62829233627368
72,73,65,35,2.62829233627368
74,74,66,35,1.753036792602853
72,72,64,35,3.0121650014929955
76,77,69,37,3.049048278118741
75,78,69,36,4.057556253500275
89,92,83,42,4.165973942144624
71,74,65,35,3.888009292309998
78,80,69,38,2.837484408433721
74,76,63,36,3.9068308154400224
75,77,63,36,3.1380256557450967
101,107,107,47,4.032916868025691
90,96,96,44,5.735037304602941
96,102,102,46,5.724962008717823
97,103,103,46,6.912935204913308
102,107,110,47,6.896961895347264
97,102,105,47,8.05917380000901
96,101,104,46,7.836526338719355
94,100,100,46,4.555021812146198
92,98,96,46,5.508922191239201
95,101,99,46,3.0640941805580777
89,95,93,44,3.7514770043884966
92,98,96,46,5.508922191239201
86,92,88,43,2.1704209836653185
87,93,91,43,5.032413444626748
84,90,88,43,4.0831572379063745
85,90,84,43,3.7692323871716065
85,90,84,43,3.7692323871716065
86,91,85,43,2.2564241928106026
84,89,83,42,3.871235307487318
81,84,77,40,2.665878982048175
78,79,71,38,2.2787433272668296
73,73,63,34,2.0292045975539232
75,73,61,34,1.547637961687585
74,74,64,35,2.480201376054878
76,76,66,36,1.2891934807968999
75,75,65,36,2.67965265462667
73,73,61,34,1.1912626517408125
74,74,64,35,2.480201376054878
70,72,61,31,3.336997985548618
84,89,82,42,3.257136962441645
82,87,83,41,3.172277629672109
86,90,89,43,4.18659703293907
109,114,110,58,4.082595984934666
98,102,103,46,7.289820446080538
97,101,102,46,6.174787363952419
87,92,86,43,1.4056270797400676
87,90,81,42,0.7858668622895219
97,100,91,46,6.351317575517916
78,79,71,38,2.2787433272668296
75,75,67,36,2.995954826282483
78,74,62,34,4.683061864626673
76,73,58,33,3.0990246984547656
77,74,59,33,3.1561205520029647
73,72,54,33,5.855128137812539
78,75,56,33,0.6790411907797
120,114,92,57,11.775816177101264
133,131,108,57,19.57767175259265
86,93,77,42,4.614318834915859
89,101,89,44,4.1063606272019655
80,92,80,41,4.730659027387435
80,88,77,41,3.4378036740245657
80,83,74,40,2.0527128670408703
92,92,84,43,6.420402683619521
74,74,64,35,2.480201376054878
74,74,64,35,2.480201376054878
76,73,64,35,2.4714207664650956
72,72,62,34,1.8862297543761168
75,76,68,36,3.1787238990098197
77,78,70,37,3.0443324013837474
79,80,72,38,2.4519828759074835
77,80,71,38,1.0000949697681702
77,80,71,38,1.0000949697681702
77,82,75,38,3.7647207438776453
79,88,83,41,3.0238116497061878
90,96,94,44,3.8324144938494134
94,103,102,46,5.68616684349386
95,105,107,47,7.642709946285077
104,110,108,47,5.6875467556683885
90,90,80,42,3.366345812833972
68,68,58,31,2.098147330914163
79,80,74,38,3.517972398723392
80,81,75,40,3.972757238366002
74,75,69,35,4.222518174661863
74,75,69,35,4.222518174661863
73,74,68,35,3.135228817064194
79,81,78,40,5.423214782120763
86,92,90,43,4.054731523573717
91,97,97,44,6.595792145254331
90,94,97,44,7.3887688363967445
89,89,89,43,5.78697161729231
82,83,78,40,4.229600388048308
76,77,71,37,3.1290491009030292
74,75,69,35,4.222518174661863
77,76,72,37,2.6224330634763153
74,73,69,35,3.3289388171597882
72,72,62,34,1.8862297543761168
75,75,67,36,2.995954826282483
76,73,68,35,2.819822488346473
75,72,63,34,2.0907558000590183
74,71,62,34,1.3459016320074186
72,72,60,34,2.204381567014286
75,77,66,36,1.8814928842891652
77,79,68,36,3.240829899361226
75,75,67,36,2.995954826282483
77,75,63,36,3.176667078985674
69,71,60,31,1.8263503375736914
75,78,69,36,4.057556253500275
79,84,77,40,3.000690578601402
82,85,78,41,3.7080782375178276
74,77,68,36,3.739288872076845
75,79,65,36,2.846802702355086
76,78,65,36,1.492075729792119
73,73,61,34,1.1912626517408125
76,78,65,36,1.492075729792119
74,74,64,35,2.480201376054878
74,76,65,36,3.009739854563729
71,74,65,35,3.888009292309998
74,77,68,36,3.739288872076845
81,84,75,40,1.149064611805658
76,83,75,38,4.24035860233249
79,89,81,41,2.229756080592678
87,97,89,44,3.665983275056268
89,96,89,44,2.422036878597222
103,110,103,47,2.7491111621183366
112,119,112,58,6.810807747347344
91,96,90,44,1.610560435906623
91,96,89,44,2.1194996818701286
73,76,67,35,4.137223254441182
77,79,68,36,3.240829899361226
79,83,69,38,3.890247361675315
100,106,106,47,3.9674750478083727
97,103,103,46,6.912935204913308
96,102,102,46,5.724962008717823
94,100,100,46,4.555021812146198
94,100,100,46,4.555021812146198
93,99,99,46,4.871831335654001
97,103,103,46,6.912935204913308
98,104,104,47,5.717843810050592
97,103,101,46,5.041392609137345
91,97,95,44,4.615324689648434
91,97,95,44,4.615324689648434
92,98,94,44,3.9638101741341587
89,96,89,44,2.422036878597222
85,92,85,43,1.766455717121599
82,89,82,41,2.9335438390840363
81,86,80,41,1.5207804829554523
81,86,80,41,1.5207804829554523
78,83,77,40,3.9737520321893944
80,85,79,41,2.674432689558042
83,84,78,40,4.3706931003853695
77,78,70,37,3.0443324013837474
75,75,65,36,2.67965265462667
78,76,64,36,2.1383861232697994
74,74,64,35,2.480201376054878
73,73,63,34,2.0292045975539232
76,78,67,36,2.0053670375051618
74,71,62,34,1.3459016320074186
75,72,65,35,1.0147215063009687
74,75,67,35,2.984613979213218
79,82,75,40,3.300526020462244
88,95,87,43,2.984680486715548
104,108,107,47,5.019075615597636
100,99,104,46,9.813079960739602
100,100,98,46,5.908850636457067
91,93,79,42,5.525759064437488
113,113,89,57,18.486096956978617
147,144,109,71,13.521241463358727
152,148,111,75,11.8121321285193
146,144,106,71,11.925491002024241
126,123,92,57,4.057222624910851
120,114,90,57,11.870619397429861
104,97,81,50,16.46789691020411
92,84,71,39,11.6054455900909
99,92,73,42,14.510485386398205
128,123,94,57,3.5050294224534357
138,129,98,57,13.361399234137954
142,136,114,71,18.597234903767315
87,93,81,42,3.240282565710627
80,92,78,41,5.271503183854099
95,105,94,46,3.3770406400291555
77,87,76,40,4.30049561394757
78,86,75,40,2.7368430638990504
81,84,75,40,1.149064611805658
87,88,80,42,1.911064849190008
82,83,75,40,2.4919224597377045
71,72,64,34,3.842966172383415
77,78,70,37,3.0443324013837474
75,76,68,36,3.1787238990098197
75,76,68,36,3.1787238990098197
78,79,71,38,2.2787433272668296
71,76,69,35,5.975610479684482
73,78,71,38,4.784864344018638
79,84,77,40,3.000690578601402
82,87,81,41,1.8635869563022203
87,91,90,43,4.517956625025503
95,99,98,46,3.9658541312088804
90,99,98,46,6.346539276470239
87,96,95,44,5.818075496131286
95,100,96,46,2.663089171215785
72,72,62,34,1.8862297543761168
70,67,60,31,2.7572127633213666
82,83,78,40,4.229600388048308
75,76,71,37,3.61480433008864
75,76,68,36,3.1787238990098197
77,78,72,38,2.9558470958117486
78,82,81,41,5.796053640903499
93,102,99,46,3.308470419713072
87,93,93,44,6.08680453691042
92,93,95,44,6.543506869674707
85,84,80,41,5.767160627066917
77,76,71,37,1.9052634294585546
73,72,67,35,1.9028830976115736
74,73,68,35,2.370857246477699
76,75,70,37,2.3788157490264137
76,75,70,37,2.3788157490264137
73,72,67,35,1.9028830976115736
76,73,66,35,1.7405917773417485
77,74,67,36,3.232752829229966
75,72,65,35,1.0147215063009687
75,72,65,35,1.0147215063009687
75,72,63,34,2.0907558000590183
76,73,64,35,2.4714207664650956
79,76,67,36,2.760153409899482
75,71,62,34,1.8164496911701706
76,74,62,34,2.99248924357243
72,73,59,34,3.0385035518523176
71,75,60,34,4.187925970013426
72,76,62,34,4.29509194772403
72,75,64,35,4.024285915122595
71,74,63,34,3.723450386669269
74,76,65,36,3.009739854563729
69,71,60,31,1.8263503375736914
75,76,68,36,3.1787238990098197
74,77,68,36,3.739288872076845
79,82,73,38,2.939266522946918
77,82,75,38,3.7647207438776453
76,86,78,41,5.048887301164026
79,89,81,41,2.229756080592678
80,87,80,41,0.5341472859659564
82,92,84,43,4.611915371178552
84,94,85,43,2.4846283119904204
85,95,86,43,2.2489364593384975
91,101,93,44,4.460349529559061
99,106,99,47,5.784753352044257
96,103,96,46,1.1803251794960357
80,87,80,41,0.5341472859659564
85,90,83,42,3.158768315783101
77,80,71,38,1.0000949697681702
77,80,71,38,1.0000949697681702
89,92,83,42,4.165973942144624
90,96,94,44,3.8324144938494134
95,101,99,46,3.0640941805580777
96,102,100,46,3.7950172981683843
94,100,98,46,3.2210541754622026
95,101,101,46,4.874598122429687
88,94,94,44,5.446375915116826
96,102,102,46,5.724962008717823
97,103,103,46,6.912935204913308
98,104,102,47,5.933534093722685
101,107,105,47,2.6033646440024
93,99,97,46,4.16673815534347
87,93,89,43,3.0975901271363098
91,98,91,44,1.045899095375698
85,92,85,43,1.766455717121599
83,90,83,42,4.5368496330250965
82,89,82,41,2.9335438390840363
81,86,80,41,1.5207804829554523
78,83,77,40,3.9737520321893944
81,86,80,41,1.5207804829554523
82,83,77,40,3.463558691601362
80,81,73,38,3.5821458507330446
72,72,62,34,1.8862297543761168
71,69,57,31,2.840578970718633
75,75,65,36,2.67965265462667
75,75,65,36,2.67965265462667
78,80,69,38,2.837484408433721
78,75,66,36,2.2664874508142048
75,72,65,35,1.0147215063009687
75,75,65,36,2.67965265462667
74,75,67,35,2.984613979213218
84,89,82,42,3.257136962441645
111,113,110,58,6.092020348572726
94,93,89,44,5.9020117177181
76,73,56,33,2.382306162746769
153,147,115,75,12.751980390634873
162,153,114,75,7.0885555134845
165,156,117,77,9.740418741188353
165,156,117,77,9.740418741188353
156,148,111,75,8.071050119840814
140,134,102,71,13.34199403513859
133,126,97,57,8.202757539526823
128,121,93,57,2.067424059373219
128,121,93,57,2.067424059373219
132,126,92,57,5.644170428299695
141,135,99,71,11.743074558834122
145,135,99,71,7.849550299524416
136,131,109,71,20.427638769244826
105,113,102,47,6.170994441020646
79,93,80,41,5.861030189238817
79,89,78,41,3.1758823427376117
84,94,83,43,3.8004285767287684
81,87,77,40,3.254700716629924
78,79,71,38,2.2787433272668296
81,82,74,40,3.0171108991477715
79,80,72,38,2.4519828759074835
91,92,84,43,5.497853208020125
74,75,67,35,2.984613979213218
77,78,70,37,3.0443324013837474
77,78,70,37,3.0443324013837474
73,74,66,35,2.2153827219952222
73,76,69,35,5.102779182712464
75,80,73,38,2.556173807670711
75,80,73,38,2.556173807670711
81,86,79,41,2.004389874582552
87,93,89,43,3.0975901271363098
83,89,85,43,5.104675817144698
87,93,89,43,3.0975901271363098
81,90,85,41,5.428057021220574
87,96,91,44,3.666537660196972
80,81,73,38,3.5821458507330446
72,69,62,34,3.659289353339153
86,85,80,42,4.9064160175578815
77,78,72,38,2.9558470958117486
73,74,68,35,3.135228817064194
76,77,71,37,3.1290491009030292
86,90,89,43,4.18659703293907
93,99,97,46,4.16673815534347
90,94,93,44,4.264668903052977
86,86,86,42,6.901593725158468
79,78,74,38,4.464416761036622
76,75,70,37,2.3788157490264137
74,73,68,35,2.370857246477699
71,70,65,35,4.197733207717686
76,75,70,37,2.3788157490264137
74,75,69,35,4.222518174661863
73,72,67,35,1.9028830976115736
73,73,65,35,1.753036792602853
74,71,64,35,2.242690289663222
73,70,63,34,2.819611176013719
73,70,63,34,2.819611176013719
74,71,62,34,1.3459016320074186
74,71,62,34,1.3459016320074186
74,74,64,35,2.480201376054878
72,69,60,31,3.07715597409181
76,69,59,32,2.02667754588637
75,68,58,32,2.2874487699181376
73,71,58,34,3.595314136334321
69,69,59,31,0.44969125210773764
72,73,65,35,2.62829233627368
79,80,74,38,3.517972398723392
82,85,76,40,2.10406008699681
80,83,76,40,2.449528807615309
81,86,80,41,1.5207804829554523
79,84,78,40,3.859718199677054
83,88,82,41,3.26084949208965
83,90,83,42,4.5368496330250965
81,91,83,41,4.61434484099998
81,91,83,41,4.61434484099998
83,93,85,43,3.1865499745509425
79,89,80,41,2.162548882899728
81,91,82,41,4.122739841859291
87,97,88,44,4.163869277094578
85,95,87,43,2.433675294509486
90,97,90,44,0.6928807830329393
84,91,84,43,3.4980034950174037
76,83,76,40,5.078844138433397
89,96,88,44,3.1248418560024476
68,76,65,35,7.441020774741353
87,95,84,43,3.052532745442285
74,82,71,38,3.033181489551135
91,97,93,44,2.6642015611357386
89,95,91,44,2.8054104302107703
92,98,94,44,3.9638101741341587
90,96,92,44,2.1175808886903806
91,97,93,44,2.6642015611357386
90,96,92,44,2.1175808886903806
90,96,92,44,2.1175808886903806
90,96,92,44,2.1175808886903806
92,98,96,46,5.508922191239201
94,100,98,46,3.2210541754622026
92,98,96,46,5.508922191239201
93,99,95,46,4.357599470732706
84,91,84,43,3.4980034950174037
92,99,92,44,2.7762791747083124
86,93,86,43,0.06857951552172412
81,88,81,41,1.2022879810870404
80,85,79,41,2.674432689558042
77,82,76,38,4.728115604191663
75,80,74,38,3.273527061479685
80,81,75,40,3.972757238366002
77,78,70,37,3.0443324013837474
74,74,64,35,2.480201376054878
75,73,61,34,1.547637961687585
72,72,62,34,1.8862297543761168
71,71,63,34,3.4200319687328973
72,74,63,34,3.05812378093162
76,73,64,35,2.4714207664650956
73,70,63,34,2.819611176013719
75,76,70,37,3.4379767172053364
74,75,67,35,2.984613979213218
90,97,90,44,0.6928807830329393
126,128,123,62,5.9561721062415165
78,76,63,36,2.9453508664256063
131,122,91,57,1.9185504027438491
166,148,108,75,3.126733986382209
167,150,107,75,3.841514629982135
169,154,113,76,7.811000066840964
160,146,109,75,4.977596349805569
152,142,107,71,9.595333043103906
143,133,98,71,10.436414970683602
138,127,97,57,11.769282071691258
142,132,97,71,11.865529712364328
150,141,100,71,4.760051883456739
156,147,106,75,7.975776067765209
148,139,98,71,4.939855237006834
147,137,101,71,5.989270746541689
135,134,114,62,17.92450141189572
108,119,111,58,3.9797388964003337
87,103,92,44,6.703688042636844
84,96,84,43,4.166114542216149
90,100,89,44,2.996000457083728
79,85,75,40,1.542607539088755
81,82,74,40,3.0171108991477715
79,80,72,38,2.4519828759074835
82,83,75,40,2.4919224597377045
76,79,70,38,2.486089514956202
91,92,84,43,5.497853208020125
79,80,72,38,2.4519828759074835
73,74,66,35,2.2153827219952222
75,76,68,36,3.1787238990098197
76,79,72,38,2.131795217841349
75,80,73,38,2.556173807670711
78,83,76,40,3.4492643535858885
80,85,78,41,3.2950562518669546
77,84,76,40,3.8740284611341145
77,84,76,40,3.8740284611341145
84,89,82,42,3.257136962441645
79,86,79,41,2.263875053253435
83,92,87,43,3.2954703513605073
83,90,83,42,4.5368496330250965
76,73,66,35,1.7405917773417485
74,71,62,34,1.3459016320074186
80,79,74,38,4.53526305755103
73,76,69,35,5.102779182712464
76,77,71,37,3.1290491009030292
84,86,81,41,3.9933244989890446
89,94,90,44,3.6836822167235486
83,83,81,41,5.122901852637305
79,78,76,39,5.037200635801965
78,77,72,37,2.7570442694030595
73,72,67,35,1.9028830976115736
72,71,66,35,2.7606093680881068
79,78,73,38,3.968508804199215
76,75,70,37,2.3788157490264137
75,74,69,35,3.6906590310100196
74,73,68,35,2.370857246477699
72,72,64,35,3.0121650014929955
76,73,66,35,1.7405917773417485
79,76,69,37,1.303454737562286
76,73,66,35,1.7405917773417485
81,78,69,37,3.891949397788019
77,74,65,36,2.9420203743714635
72,69,60,31,3.07715597409181
74,70,61,34,2.1770808134086375
72,68,59,31,3.235566239298607
73,70,61,34,2.291646262100685
72,74,63,34,3.05812378093162
81,84,75,40,1.149064611805658
82,87,81,41,1.8635869563022203
81,87,83,41,2.7599132420105503
81,86,80,41,1.5207804829554523
80,86,82,41,2.111146142990492
79,88,83,41,3.0238116497061878
81,90,85,41,5.428057021220574
81,87,83,41,2.7599132420105503
82,91,86,43,4.469428093984568
80,90,82,41,3.1830795223025103
85,95,87,43,2.433675294509486
80,90,82,41,3.1830795223025103
79,89,80,41,2.162548882899728
78,88,79,41,2.741611680119799
81,91,82,41,4.122739841859291
99,109,100,47,3.915002642340999
82,89,82,41,2.9335438390840363
80,87,80,41,0.5341472859659564
79,86,79,41,2.263875053253435
76,86,77,40,5.212878707855715
71,81,70,38,5.962429529009572
79,90,76,41,5.283427291158052
76,86,75,40,4.6246668158899125
88,95,88,43,3.4312356154517305
87,94,87,43,1.6997177704980337
98,105,98,46,4.1737433823232495
87,94,87,43,1.6997177704980337
86,93,86,43,0.06857951552172412
92,99,92,44,2.7762791747083124
91,97,93,44,2.6642015611357386
91,97,93,44,2.6642015611357386
88,94,92,44,4.411321636000295
89,95,93,44,3.7514770043884966
90,96,94,44,3.8324144938494134
