red,green,blue,closest_id,closest_dist,r_cluster,g_cluster,b_cluster
100,106,106,1,25.883769045158385,102.80758050089446,87.75995080500894,87.85096153846153
104,110,110,1,31.41053258428102,102.80758050089446,87.75995080500894,87.85096153846153
104,110,110,1,31.41053258428102,102.80758050089446,87.75995080500894,87.85096153846153
95,101,101,1,20.227566052957254,102.80758050089446,87.75995080500894,87.85096153846153
94,100,98,1,18.176778049734907,102.80758050089446,87.75995080500894,87.85096153846153
91,97,93,1,15.852762014531109,102.80758050089446,87.75995080500894,87.85096153846153
94,101,94,1,17.049429637586094,102.80758050089446,87.75995080500894,87.85096153846153
97,103,99,1,19.755711816003522,102.80758050089446,87.75995080500894,87.85096153846153
93,99,97,1,17.499492734306745,102.80758050089446,87.75995080500894,87.85096153846153
90,96,94,1,16.423860783148527,102.80758050089446,87.75995080500894,87.85096153846153
86,92,90,1,17.466858497713996,102.80758050089446,87.75995080500894,87.85096153846153
84,90,88,1,18.941095986152,102.80758050089446,87.75995080500894,87.85096153846153
87,93,91,1,16.948573983979706,102.80758050089446,87.75995080500894,87.85096153846153
89,95,93,1,16.41889730502551,102.80758050089446,87.75995080500894,87.85096153846153
92,98,96,1,16.972602382863517,102.80758050089446,87.75995080500894,87.85096153846153
91,96,92,1,14.984388148212837,102.80758050089446,87.75995080500894,87.85096153846153
81,86,80,1,23.244474423342982,102.80758050089446,87.75995080500894,87.85096153846153
90,95,89,1,14.757124381764807,102.80758050089446,87.75995080500894,87.85096153846153
81,86,80,1,23.244474423342982,102.80758050089446,87.75995080500894,87.85096153846153
74,77,70,1,35.55713801038211,102.80758050089446,87.75995080500894,87.85096153846153
74,75,67,1,37.781683868511806,102.80758050089446,87.75995080500894,87.85096153846153
78,78,68,1,33.23752945129997,102.80758050089446,87.75995080500894,87.85096153846153
79,77,65,1,34.70942053484948,102.80758050089446,87.75995080500894,87.85096153846153
74,74,64,1,39.850737844875,102.80758050089446,87.75995080500894,87.85096153846153
76,76,66,1,36.529540585716276,102.80758050089446,87.75995080500894,87.85096153846153
75,75,65,1,38.18696532970671,102.80758050089446,87.75995080500894,87.85096153846153
74,74,66,1,38.686915884147524,102.80758050089446,87.75995080500894,87.85096153846153
77,76,72,1,32.489700459378895,102.80758050089446,87.75995080500894,87.85096153846153
84,84,84,1,19.562520776332047,102.80758050089446,87.75995080500894,87.85096153846153
98,102,101,1,19.969703147802775,102.80758050089446,87.75995080500894,87.85096153846153
85,89,88,1,17.851326498746594,102.80758050089446,87.75995080500894,87.85096153846153
95,99,98,1,17.038192418139715,102.80758050089446,87.75995080500894,87.85096153846153
88,92,91,1,15.721288137384375,102.80758050089446,87.75995080500894,87.85096153846153
81,86,82,1,22.647334171235254,102.80758050089446,87.75995080500894,87.85096153846153
84,89,83,1,19.46264715169179,102.80758050089446,87.75995080500894,87.85096153846153
80,85,81,1,23.97370915716485,102.80758050089446,87.75995080500894,87.85096153846153
79,84,80,1,25.34907723056324,102.80758050089446,87.75995080500894,87.85096153846153
100,104,103,1,22.3855996666139,102.80758050089446,87.75995080500894,87.85096153846153
92,94,93,1,13.500170640315075,102.80758050089446,87.75995080500894,87.85096153846153
75,75,73,1,34.009247808160026,102.80758050089446,87.75995080500894,87.85096153846153
78,75,70,1,33.11931796855485,102.80758050089446,87.75995080500894,87.85096153846153
77,74,65,1,37.11514381891389,102.80758050089446,87.75995080500894,87.85096153846153
75,72,63,1,40.48713217895437,102.80758050089446,87.75995080500894,87.85096153846153
74,71,62,1,42.178725179465204,102.80758050089446,87.75995080500894,87.85096153846153
73,70,61,1,43.87347539748341,102.80758050089446,87.75995080500894,87.85096153846153
70,70,60,1,46.55565754595108,102.80758050089446,87.75995080500894,87.85096153846153
72,74,63,1,41.90481537796644,102.80758050089446,87.75995080500894,87.85096153846153
75,78,67,1,36.10098018209925,102.80758050089446,87.75995080500894,87.85096153846153
70,74,60,1,45.18129749238948,102.80758050089446,87.75995080500894,87.85096153846153
70,73,62,1,44.29972571644176,102.80758050089446,87.75995080500894,87.85096153846153
76,76,68,1,35.369527693335776,102.80758050089446,87.75995080500894,87.85096153846153
74,71,64,1,40.98342361993451,102.80758050089446,87.75995080500894,87.85096153846153
77,74,67,1,35.918380455482904,102.80758050089446,87.75995080500894,87.85096153846153
77,74,65,1,37.11514381891389,102.80758050089446,87.75995080500894,87.85096153846153
72,69,60,1,45.57103059118053,102.80758050089446,87.75995080500894,87.85096153846153
72,72,62,1,43.19438942916559,102.80758050089446,87.75995080500894,87.85096153846153
72,72,62,1,43.19438942916559,102.80758050089446,87.75995080500894,87.85096153846153
72,73,65,1,41.099021975195775,102.80758050089446,87.75995080500894,87.85096153846153
76,77,69,1,34.493211862085346,102.80758050089446,87.75995080500894,87.85096153846153
77,78,70,1,32.86251175540262,102.80758050089446,87.75995080500894,87.85096153846153
75,77,66,1,36.96623587539396,102.80758050089446,87.75995080500894,87.85096153846153
77,78,70,1,32.86251175540262,102.80758050089446,87.75995080500894,87.85096153846153
78,83,76,1,27.90194386347587,102.80758050089446,87.75995080500894,87.85096153846153
82,91,86,1,21.139521841896745,102.80758050089446,87.75995080500894,87.85096153846153
86,98,98,1,22.143991318271233,102.80758050089446,87.75995080500894,87.85096153846153
103,109,105,1,27.2995647442336,102.80758050089446,87.75995080500894,87.85096153846153
88,88,80,1,16.761851359109706,102.80758050089446,87.75995080500894,87.85096153846153
75,71,60,1,42.77655365871483,102.80758050089446,87.75995080500894,87.85096153846153
76,69,59,1,43.62293099061638,102.80758050089446,87.75995080500894,87.85096153846153
73,73,65,1,40.35485653940348,102.80758050089446,87.75995080500894,87.85096153846153
74,76,71,1,35.38542132040334,102.80758050089446,87.75995080500894,87.85096153846153
79,80,74,1,28.615849827371363,102.80758050089446,87.75995080500894,87.85096153846153
75,76,70,1,35.07441808637157,102.80758050089446,87.75995080500894,87.85096153846153
77,78,72,1,31.82044677122132,102.80758050089446,87.75995080500894,87.85096153846153
85,86,80,1,19.540853287671204,102.80758050089446,87.75995080500894,87.85096153846153
82,84,81,1,22.226747633398144,102.80758050089446,87.75995080500894,87.85096153846153
88,94,94,1,17.205037874060544,102.80758050089446,87.75995080500894,87.85096153846153
96,102,102,1,21.197109301459452,102.80758050089446,87.75995080500894,87.85096153846153
96,100,103,1,20.631415920414465,102.80758050089446,87.75995080500894,87.85096153846153
96,95,101,1,16.4820713833264,102.80758050089446,87.75995080500894,87.85096153846153
93,92,97,1,14.066682523899503,102.80758050089446,87.75995080500894,87.85096153846153
89,89,89,1,13.910689798883935,102.80758050089446,87.75995080500894,87.85096153846153
78,78,76,1,29.17392636260413,102.80758050089446,87.75995080500894,87.85096153846153
88,87,85,1,15.09867369043687,102.80758050089446,87.75995080500894,87.85096153846153
80,79,75,1,27.605609554472355,102.80758050089446,87.75995080500894,87.85096153846153
79,79,69,1,31.605321993887404,102.80758050089446,87.75995080500894,87.85096153846153
77,77,69,1,33.721899465494474,102.80758050089446,87.75995080500894,87.85096153846153
78,75,70,1,33.11931796855485,102.80758050089446,87.75995080500894,87.85096153846153
75,72,63,1,40.48713217895437,102.80758050089446,87.75995080500894,87.85096153846153
75,72,63,1,40.48713217895437,102.80758050089446,87.75995080500894,87.85096153846153
68,64,53,1,54.68722376147849,102.80758050089446,87.75995080500894,87.85096153846153
76,69,61,1,42.32677949074596,102.80758050089446,87.75995080500894,87.85096153846153
75,66,57,1,46.888578782020765,102.80758050089446,87.75995080500894,87.85096153846153
72,68,59,1,46.604084089586536,102.80758050089446,87.75995080500894,87.85096153846153
78,76,64,1,36.36730481564122,102.80758050089446,87.75995080500894,87.85096153846153
70,70,60,1,46.55565754595108,102.80758050089446,87.75995080500894,87.85096153846153
75,76,71,1,34.57618950984428,102.80758050089446,87.75995080500894,87.85096153846153
68,75,67,1,42.53406401874736,102.80758050089446,87.75995080500894,87.85096153846153
70,82,72,1,36.88858025585398,102.80758050089446,87.75995080500894,87.85096153846153
76,87,79,1,28.24116530338817,102.80758050089446,87.75995080500894,87.85096153846153
77,87,86,1,25.885030329382378,102.80758050089446,87.75995080500894,87.85096153846153
97,106,103,1,24.411488119720094,102.80758050089446,87.75995080500894,87.85096153846153
82,87,80,1,22.252427476696546,102.80758050089446,87.75995080500894,87.85096153846153
79,84,77,1,26.432583787284756,102.80758050089446,87.75995080500894,87.85096153846153
90,92,87,1,13.517998039753413,102.80758050089446,87.75995080500894,87.85096153846153
100,101,93,1,14.480815171570576,102.80758050089446,87.75995080500894,87.85096153846153
93,93,81,1,13.060720686429631,102.80758050089446,87.75995080500894,87.85096153846153
78,78,68,1,33.23752945129997,102.80758050089446,87.75995080500894,87.85096153846153
69,72,61,1,45.95979421451647,102.80758050089446,87.75995080500894,87.85096153846153
69,73,59,1,46.83147049564566,102.80758050089446,87.75995080500894,87.85096153846153
69,73,58,1,47.45406781153174,102.80758050089446,87.75995080500894,87.85096153846153
85,91,77,1,21.10334590511586,102.80758050089446,87.75995080500894,87.85096153846153
75,77,64,1,38.18254104887612,102.80758050089446,87.75995080500894,87.85096153846153
76,76,64,1,37.759915009932676,102.80758050089446,87.75995080500894,87.85096153846153
74,74,62,1,41.07901109976722,102.80758050089446,87.75995080500894,87.85096153846153
77,75,63,1,38.031800447027095,102.80758050089446,87.75995080500894,87.85096153846153
78,76,64,1,36.36730481564122,102.80758050089446,87.75995080500894,87.85096153846153
80,76,64,1,35.033563015345486,102.80758050089446,87.75995080500894,87.85096153846153
81,78,61,1,35.94163800606655,102.80758050089446,87.75995080500894,87.85096153846153
76,73,54,1,45.633212873483096,102.80758050089446,87.75995080500894,87.85096153846153
97,103,103,1,22.25939031171539,102.80758050089446,87.75995080500894,87.85096153846153
95,101,101,1,20.227566052957254,102.80758050089446,87.75995080500894,87.85096153846153
99,105,105,1,24.6131364452365,102.80758050089446,87.75995080500894,87.85096153846153
99,105,105,1,24.6131364452365,102.80758050089446,87.75995080500894,87.85096153846153
94,100,100,1,19.36469504318306,102.80758050089446,87.75995080500894,87.85096153846153
90,96,94,1,16.423860783148527,102.80758050089446,87.75995080500894,87.85096153846153
91,97,95,1,16.610424959510045,102.80758050089446,87.75995080500894,87.85096153846153
96,102,100,1,19.917863562437233,102.80758050089446,87.75995080500894,87.85096153846153
92,98,96,1,16.972602382863517,102.80758050089446,87.75995080500894,87.85096153846153
94,100,98,1,18.176778049734907,102.80758050089446,87.75995080500894,87.85096153846153
85,91,89,1,18.13637591879628,102.80758050089446,87.75995080500894,87.85096153846153
86,92,90,1,17.466858497713996,102.80758050089446,87.75995080500894,87.85096153846153
89,95,93,1,16.41889730502551,102.80758050089446,87.75995080500894,87.85096153846153
88,94,94,1,17.205037874060544,102.80758050089446,87.75995080500894,87.85096153846153
84,90,88,1,18.941095986152,102.80758050089446,87.75995080500894,87.85096153846153
91,96,92,1,14.984388148212837,102.80758050089446,87.75995080500894,87.85096153846153
89,94,88,1,15.152877802833599,102.80758050089446,87.75995080500894,87.85096153846153
83,88,82,1,20.655062813750686,102.80758050089446,87.75995080500894,87.85096153846153
78,83,77,1,27.492117930120184,102.80758050089446,87.75995080500894,87.85096153846153
76,79,72,1,32.35175562642467,102.80758050089446,87.75995080500894,87.85096153846153
72,73,65,1,41.099021975195775,102.80758050089446,87.75995080500894,87.85096153846153
76,76,66,1,36.529540585716276,102.80758050089446,87.75995080500894,87.85096153846153
75,73,61,1,41.37743124723852,102.80758050089446,87.75995080500894,87.85096153846153
74,74,64,1,39.850737844875,102.80758050089446,87.75995080500894,87.85096153846153
77,77,67,1,34.87936853950717,102.80758050089446,87.75995080500894,87.85096153846153
80,80,70,1,29.984319112639074,102.80758050089446,87.75995080500894,87.85096153846153
75,75,65,1,38.18696532970671,102.80758050089446,87.75995080500894,87.85096153846153
76,75,70,1,34.64274158760848,102.80758050089446,87.75995080500894,87.85096153846153
87,87,85,1,16.08058171249036,102.80758050089446,87.75995080500894,87.85096153846153
88,93,89,1,15.749376027084088,102.80758050089446,87.75995080500894,87.85096153846153
81,85,84,1,22.316312431039584,102.80758050089446,87.75995080500894,87.85096153846153
86,90,89,1,16.99508376196253,102.80758050089446,87.75995080500894,87.85096153846153
87,91,92,1,16.66109360857043,102.80758050089446,87.75995080500894,87.85096153846153
82,86,85,1,21.075597615039104,102.80758050089446,87.75995080500894,87.85096153846153
84,89,83,1,19.46264715169179,102.80758050089446,87.75995080500894,87.85096153846153
79,85,75,1,27.194952292946887,102.80758050089446,87.75995080500894,87.85096153846153
85,87,82,1,18.7595628799401,102.80758050089446,87.75995080500894,87.85096153846153
104,106,103,1,23.74056918455648,102.80758050089446,87.75995080500894,87.85096153846153
91,91,89,1,12.29785206681069,102.80758050089446,87.75995080500894,87.85096153846153
76,75,70,1,34.64274158760848,102.80758050089446,87.75995080500894,87.85096153846153
77,74,67,1,35.918380455482904,102.80758050089446,87.75995080500894,87.85096153846153
76,73,64,1,38.79910935043989,102.80758050089446,87.75995080500894,87.85096153846153
76,74,62,1,39.70207590203843,102.80758050089446,87.75995080500894,87.85096153846153
76,74,62,1,39.70207590203843,102.80758050089446,87.75995080500894,87.85096153846153
76,73,64,1,38.79910935043989,102.80758050089446,87.75995080500894,87.85096153846153
72,70,58,1,46.42846943079365,102.80758050089446,87.75995080500894,87.85096153846153
73,73,61,1,42.747188663390816,102.80758050089446,87.75995080500894,87.85096153846153
84,88,74,1,23.358763739838245,102.80758050089446,87.75995080500894,87.85096153846153
87,93,81,1,18.007592589229255,102.80758050089446,87.75995080500894,87.85096153846153
73,79,67,1,37.416456145683846,102.80758050089446,87.75995080500894,87.85096153846153
75,76,68,1,36.13334540630628,102.80758050089446,87.75995080500894,87.85096153846153
75,72,65,1,39.2912716251622,102.80758050089446,87.75995080500894,87.85096153846153
77,74,67,1,35.918380455482904,102.80758050089446,87.75995080500894,87.85096153846153
73,70,61,1,43.87347539748341,102.80758050089446,87.75995080500894,87.85096153846153
75,72,63,1,40.48713217895437,102.80758050089446,87.75995080500894,87.85096153846153
73,70,61,1,43.87347539748341,102.80758050089446,87.75995080500894,87.85096153846153
72,72,62,1,43.19438942916559,102.80758050089446,87.75995080500894,87.85096153846153
73,74,66,1,39.437198450560544,102.80758050089446,87.75995080500894,87.85096153846153
75,76,68,1,36.13334540630628,102.80758050089446,87.75995080500894,87.85096153846153
75,76,68,1,36.13334540630628,102.80758050089446,87.75995080500894,87.85096153846153
77,79,68,1,33.71688929035126,102.80758050089446,87.75995080500894,87.85096153846153
77,80,69,1,32.88779102844797,102.80758050089446,87.75995080500894,87.85096153846153
79,84,77,1,26.432583787284756,102.80758050089446,87.75995080500894,87.85096153846153
79,88,85,1,23.978876008194646,102.80758050089446,87.75995080500894,87.85096153846153
90,102,102,1,23.811938366053955,102.80758050089446,87.75995080500894,87.85096153846153
104,110,106,1,28.730284536284568,102.80758050089446,87.75995080500894,87.85096153846153
